id|name|latitude|longitude|city|postcode|country|cuisine|location_id|price_indicator|rating|website|vendor_id|tags
9516|Cerise Rooftop|41.886064|-87.625852|Chicago|60601|United States|Mediterranean,Bar and Lounge|a3a2eab3-de54-4388-894e-364e26911c3b||21|https://virginhotels.com/chicago/dine-and-drink/cerise/|140041|
9517|Ray's Grill|24.458658|54.321419|Abu Dhabi||United Arab Emirates|North American,North American,North American,North American|401db7d1-ccb3-4c5d-a657-54ffa1292e0a||38|https://www.jumeirah.com/en/hotels-resorts/abu-dhabi/jumeirah-etihad-towers/restaurants-and-bars-at-|139944|Child-friendly,Large tables a la carte,Private dining rooms available,Modern/trendy
9518|Rebel|43.640970|-79.354693|Toronto||Canada|Bar and Lounge|23864303-c191-4ec8-8de8-6440c4046740||55|https://rebeltoronto.com|139949|Nightclub
9519|Red Cow|47.613628|-122.289538|Seattle|98122|United States|French,French,French|a3a2eab3-de54-4388-894e-364e26911c3b||51|https://www.ethanstowellrestaurants.com/locations/red-cow/|139951|Child-friendly,Large tables a la carte,Private dining rooms available
9520|Rione XIII|47.622077|-122.312835|Seattle|WA 98112|United States|Italian,Italian,Italian|a3a2eab3-de54-4388-894e-364e26911c3b||51|https://www.ethanstowellrestaurants.com/locations/rione-xiii/|139961|Disabled access,Good for vegetarians,Private dining rooms available
9521|Rosewater|24.458226|54.321524|Abu Dhabi||United Arab Emirates|Modern European|401db7d1-ccb3-4c5d-a657-54ffa1292e0a||38|https://www.jumeirah.com/en/hotels-resorts/abu-dhabi/jumeirah-etihad-towers/restaurants-and-bars-at-|139963|Large tables a la carte
9522|AM Southampton Nightclub|40.886283|-72.391985|New York|11968|United States|Bar and Lounge|a3a2eab3-de54-4388-894e-364e26911c3b||21|https://www.amsouthampton.com/|139812|Nightclub
9523|American Cut Steakhouse Atlanta|33.837366|-84.382431|Atlanta||United States|Steak,Steak,Steak,Steak,Steak|a3a2eab3-de54-4388-894e-364e26911c3b||66|https://www.americancutsteakhouse.com/buckheadatl|139813|Child-friendly,High end,Large tables a la carte,Private dining rooms available,Modern/trendy
9524|Sette|51.501085|-0.162315|London|SW1X 7QA|United Kingdom|Italian,Italian,Italian,Italian,Italian|27d9b687-31e6-4c4f-892a-508c51c365a1|3|56|https://www.settelondon.co.uk/|140510|Good for vegetarians,Private dining rooms available,Romantic,Traditional,Modern/trendy
9525|Sichuan Moon|22.146965|113.570243|Macau||Macau|Chinese,Chinese,Chinese|94a0b8d6-ad9f-48cf-b563-36db0891744f|4|0|https://www.wynnpalace.com/en/restaurants-n-bars/fine-dining/sichuan-moon|140507|Good for vegetarians,High end,Romantic
9526|Robuchon au Dôme|22.190904|113.543422|Macau||Macau|French,French,French|94a0b8d6-ad9f-48cf-b563-36db0891744f|4|0||140505|Award winning,Romantic,With a view
9527|Lido Restaurant and Bar|51.523656|-0.080549|London|EC2A 3PT|United Kingdom|Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean|27d9b687-31e6-4c4f-892a-508c51c365a1|4|38|https://thecurtain.com/eat-drink/lido/|137354|Al fresco area available,Bottomless brunch,Brunch,Good for vegetarians,High end,Romantic,Traditional,With a view,Modern/trendy
9528|Jin Bo Law|51.514005|-0.075847|London|EC3N 1AH|United Kingdom|Bar and Lounge,Bar and Lounge|27d9b687-31e6-4c4f-892a-508c51c365a1|4|38|http://www.jinbolaw.co.uk/|137020|Disabled access,Live music
9529|Bracewells|49.188059|-2.170959|St Brelade|JE3 8BZ|Jersey|Modern European,Modern European|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|http://bracewells.je/|137167|Child-friendly,Romantic
9530|Quayside Bistro & Grill|49.182865|-2.109820|St Helier|JE3 4NY|Jersey|Fish/seafood,Fish/seafood,Fish/seafood|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|https://quaysidejersey.co.uk/|137168|Child-friendly,Romantic,With a view
9531|Aromas Restaurant|49.187701|-2.114599|St Helier|JE2 3PA|Jersey|Fish/seafood,Fish/seafood,Fish/seafood|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|http://aromasrestaurant.weebly.com/|137170|Child-friendly,Disabled access,Large tables a la carte
9532|Drifters Beach Bar and Bistro|49.176856|-2.103800|St Helier|JE2 4UQ|Jersey|Local Cuisine,Local Cuisine,Local Cuisine|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|https://www.jersey.com/eat-and-drink/drifters-beach-bar-bistro|137173|Al fresco area available,Child-friendly,With a view
9533|Bonne Nuit Beach Cafe|49.251960|-2.120547|Jersey|JE3 4DD|Jersey|Thai,Thai,Thai|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|http://www.bonnenuitbeachcafe.co.uk/|137176|Vegan,Child-friendly,With a view
9534|Bellagio Jersey|49.185107|-2.109479|St Helier|JE2 3RP|Jersey|Italian|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16||137178|Traditional
9535|Les Ormes Brasserie|49.201820|-2.200123|St Brelade|JE3 8FL|Jersey|European,European,European,Modern European,Modern European,Modern European|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|https://www.lesormesjersey.co.uk/eat-drink/|137181|Child-friendly,Large tables a la carte,Traditional,Child-friendly,Large tables a la carte,Traditional
9536|Saffrons Jersey|49.191036|-2.095692|St Helier|JE1 7XP|Jersey|Indian,Indian,Indian|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|https://www.saffronsjersey.com/|137187|Disabled access,High end,Romantic
9537|Cafe Zephyr|49.182839|-2.107648|St Helier|JE2 3NF|Jersey|European,European,European,Modern European,Modern European,Modern European|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16|https://www.theroyalyacht.com/restaurants/cafe-zephyr|137190|Al fresco area available,Good for vegetarians,High end,Al fresco area available,Good for vegetarians,High end
9538|The Brasserie by Tiffin|49.184681|-2.107674|St Helier|JE2 4WF|Jersey|British,British,British|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16|https://www.degruchys.com/restaurant-cafe|137194|Vegan,Child-friendly,Disabled access
9539|Number 10 Restaurant & Bar|49.183786|-2.107551|St Helier|JE2 3NP|Jersey|Mediterranean,Mediterranean,Mediterranean|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|https://www.number10jersey.com/|137195|Child-friendly,Good for vegetarians,High end
9540|The Guinea|51.511084|-0.144992|London|W1J 6NL|United Kingdom|British,British,British,European,European,European,Modern European,Modern European,Modern European|27d9b687-31e6-4c4f-892a-508c51c365a1|3|43|https://www.theguinea.co.uk/|140514|High end,Large tables a la carte,Private dining rooms available,High end,Large tables a la carte,Private dining rooms available,High end,Large tables a la carte,Private dining rooms available
9541|Amber|22.280610|114.155506|Hong Kong||Hong Kong SAR|French|f5df4a58-2531-414d-9c38-981b75ad0326|4|99|https://www.mandarinoriental.com/hong-kong/the-landmark/fine-dining/restaurants/contemporary-cuisine/amber|104241|
9542|Le Severo|48.831997|2.324575|Paris|75014|France|Steak,Steak|4e9cea11-b383-442b-8363-38b95162a531|3|32|https://www.lesevero.fr/|140529|Mid range,Traditional
9543|Adams|52.479907|-1.901449|Birmingham|B2 5UG|United Kingdom|British,British|27d9b687-31e6-4c4f-892a-508c51c365a1|4|47||140538|Romantic,Traditional
9544|The Oyster Club by Adam Stokes|52.480302|-1.898866|Birmingham|B2 5DP|United Kingdom|Fish/seafood,Fish/seafood,Fish/seafood|27d9b687-31e6-4c4f-892a-508c51c365a1|4|47||140519|Restaurant,Romantic,Ticketed restaurant
9546|Waeska|51.517608|-0.135483|London|W1T 1PG|United Kingdom|Bar and Lounge|27d9b687-31e6-4c4f-892a-508c51c365a1|4|22||140527|Bar
9547|Jurema|51.517608|-0.135483|London|W1T 1PG|United Kingdom|Mexican,Bar and Lounge|27d9b687-31e6-4c4f-892a-508c51c365a1|4|22||140526|Bar,Bar
9548|Meroma|19.420006|-99.159090|Mexico City|06700|Mexico|European,European,European,European,Mexican,Mexican,Mexican,Mexican,Modern European,Modern European,Modern European,Modern European|347287e0-1b8b-4f80-be4a-6c08d4e925bc|4|22|https://www.meroma.mx/|140204|Al fresco area available,Good for vegetarians,Large tables a la carte,Modern/trendy,Al fresco area available,Good for vegetarians,Large tables a la carte,Modern/trendy,Al fresco area available,Good for vegetarians,Large tables a la carte,Modern/trendy
9549|Les Arlots|48.880607|2.350020|Paris|75010|France|French,French|4e9cea11-b383-442b-8363-38b95162a531|3|32|https://www.facebook.com/lesarlots|140540|Mid range,Traditional
9550|Diana|19.425605|-99.172353|Mexico City|06500|Mexico|Mexican,Mexican,Mexican,Mexican|347287e0-1b8b-4f80-be4a-6c08d4e925bc|4|28|https://www.marriott.com/hotels/hotel-information/restaurant/details/mexxr-the-st-regis-mexico-city/|140205|Al fresco area available,Disabled access,Good for vegetarians,Large tables a la carte
9551|Les Climats|48.858861|2.325989|Paris|75007|France|French,French|4e9cea11-b383-442b-8363-38b95162a531|4|32|http://lesclimats.fr/#les-climats-2|140542|High end,Award winning
9552|The Portelet Inn|49.173006|-2.244157|St. Brelade|JE3 8AJ|Jersey|Modern European|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16||136984|Child-friendly
9553|The Boat House|49.187563|-2.239184|St. Aubin|JE3 8BS|Jersey|British,British|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16||136990|Traditional,With a view
9554|Oyster Box|49.185426|-2.269056|St Brelade|JE3 8EF|Jersey|Fish/seafood|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16||136991|Romantic
9555|Waterfront Restaurant Jersey|49.183967|-2.186898|St Helier|JE2 3WF|Jersey|Asian fusion,Asian fusion,Asian fusion|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16||136993|Al fresco area available,Traditional,With a view
9556|La Belle Gourmande|49.187568|-2.240848|St Aubin|JE3 8AA|Jersey|European,Local Cuisine,Modern European|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16||136995|Romantic,Romantic,Romantic
9557|Tides|49.185538|-2.240380|St Helier|JE3 8AD|Jersey|Local Cuisine,Local Cuisine|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16||136997|Al fresco area available,With a view
9558|L'Horizon - The Atlantic Room|49.185643|-2.201630|St Brelade|JE3 8EF|Jersey|British,British,British,Modern European,Modern European,Modern European|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16||136998|Al fresco area available,Child-friendly,With a view,Al fresco area available,Child-friendly,With a view
9559|L'Horizon - The Grill|49.185643|-2.201630|St Brelade|JE3 8EF|Jersey|British,British,British|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16||136999|Al fresco area available,Child-friendly,Romantic
9560|La Capannina|49.185781|-2.174648|St Helier|JE2 4WG|Jersey|Italian|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16||137000|Romantic
9561|Chateau La Chire restaurant|49.235034|-2.117609|St Martin|JE3 6AJ|Jersey|British,British,French,French|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16||137001|Al fresco area available,Romantic,Al fresco area available,Romantic
9562|Maison du Caviar|48.870527|2.299453|Paris|75008|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|4|40|https://maisonducaviar.paris/en/|140543|High end,Romantic,Traditional
9563|Maison Noura|48.866572|2.299101|Paris|75116|France|Lebanese,Lebanese,Lebanese|4e9cea11-b383-442b-8363-38b95162a531|3|32|https://maison-noura.com/|140544|Good for vegetarians,Romantic,Traditional
9564|Miznon|48.857159|2.358981|Paris|75004|France|Mediterranean|4e9cea11-b383-442b-8363-38b95162a531|3|32|https://www.facebook.com/miznonparis/|140546|Kosher
9565|Mokonuts Café|48.850790|2.381383|Paris|75011|France|Middle Eastern|4e9cea11-b383-442b-8363-38b95162a531|3|32|https://www.mokonuts.com/|140553|Budget
9566|La Bastille Bar & Brasserie|49.183759|-2.173090|St Helier|JE2 4WD|Jersey|Gastropub,Gastropub,Gastropub|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|http://www.labastille.bar|137004|Child-friendly,Disabled access,Large tables a la carte
9567|Mark Jordan at the Beach|49.195614|-2.159317|St Peter|JE3 7YD|Jersey|British,British,British|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16|http://www.markjordanatthebeach.com|137066|Al fresco area available,Good for vegetarians,With a view
9568|Mog Bistro|19.416257|-99.154987|México City|06700|Mexico|Asian fusion,Asian fusion,Asian fusion,Asian fusion,Japanese,Japanese,Japanese,Japanese,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion|347287e0-1b8b-4f80-be4a-6c08d4e925bc|3|22||140206|Al fresco area available,Child-friendly,Good for vegetarians,Large tables a la carte,Al fresco area available,Child-friendly,Good for vegetarians,Large tables a la carte,Al fresco area available,Child-friendly,Good for vegetarians,Large tables a la carte,Al fresco area available,Child-friendly,Good for vegetarians,Large tables a la carte
9569|Sartoria|19.421855|-99.160330|México City|06700|Mexico|Italian,Italian,Italian|347287e0-1b8b-4f80-be4a-6c08d4e925bc|4|18|http://www.sartoria.mx/|140207|Al fresco area available,Good for vegetarians,Large tables a la carte
9570|Sirocco Jersey|49.182631|-2.107800|St Helier|JE2 3NF|Jersey|British,British,British|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16|https://www.theroyalyacht.com/restaurants/sirocco|137121|Child-friendly,Good for vegetarians,With a view
9571|Restaurant at THE INN|49.194173|-2.109398|St Helier|JE2 3GR|Jersey|British,British,British|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|http://www.theinnjersey.com/en/eating-drinking/|137160|Child-friendly,Good for vegetarians,Large tables a la carte
9572|Eclecticos|20.599451|-105.238139|Puerto Vallarta|48380|Mexico|Greek,Greek,Greek|347287e0-1b8b-4f80-be4a-6c08d4e925bc|3|18|https://www.eclecticosvallarta.com/|140208|Al fresco area available,Hidden gem,Large tables a la carte
9573|Roseville Bistro|49.177455|-2.100603|St Helier|JE2 4PL|Jersey|Fish/seafood,Fish/seafood,Fish/seafood|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|http://www.rosevillebistro.com/|137161|Child-friendly,Good for vegetarians,Romantic
9574|Bistro Rosa|49.185349|-2.103426|St Helier|JE2 4WX|Jersey|Fish/seafood,Fish/seafood,Fish/seafood|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16||137162|Child-friendly,Mid range,Traditional
9575|Doran's Courtyard Bistro|49.187992|-2.113643|St Helier|JE2 3PA|Jersey|Fish/seafood,Fish/seafood,Fish/seafood|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|https://www.doransbistro.co.uk/|137163|Child-friendly,Good for vegetarians,Romantic
9576|Seven Angels|49.186628|-2.102542|St Helier|JE2 4SU|Jersey|British,British,British|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|https://www.sevenangels.je/|137164|Good for vegetarians,Romantic,Traditional
9577|Don Taco Tequila|20.914085|-100.745390|San Miguel de Allende|37700|Mexico|Mexican,Mexican,Mexican|347287e0-1b8b-4f80-be4a-6c08d4e925bc|3|18||140209|Good for vegetarians,Hidden gem,Large tables a la carte
9578|Pedros|49.187494|-2.171032|St Aubin|JE3 8AF|Jersey|British,British,British|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|http://www.pedrosjersey.com/|137165|Good for vegetarians,Romantic,Traditional
9579|Moita's Bistro|49.177246|-2.104062|St Helier|JE2 4UQ|Jersey|European,European,European,Modern European,Modern European,Modern European|7700c1f9-d39e-4bd3-bc03-04ecf49297be|3|16|https://www.moitasbistro.com/|137166|Child-friendly,Good for vegetarians,Romantic,Child-friendly,Good for vegetarians,Romantic
9580|Casa Fofó|51.549941|-0.064137|London|E8 2HS|United Kingdom|British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1|4|26|https://www.casafofolondon.co.uk/|140558|Al fresco area available,Good for vegetarians,Tasting menu only,Modern/trendy
9581|Bright Restaurant and Wine Bar|51.537584|-0.059912|London|E8 3RL|United Kingdom|Modern European,Modern European,Modern European|27d9b687-31e6-4c4f-892a-508c51c365a1|3|42|https://www.brightrestaurant.co.uk/|140559|Good for vegetarians,Hidden gem,Modern/trendy
9582|Restaurante Lur|19.431141|-99.184677|México City|11560|Mexico|Spanish,Spanish,Spanish,Spanish|347287e0-1b8b-4f80-be4a-6c08d4e925bc|4|22|http://www.restaurantelur.com/|140210|Al fresco area available,Good for vegetarians,Large tables a la carte,Romantic
9583|Oka|48.839977|2.346120|Paris|75005|France|European,European,European,Modern European,Modern European,Modern European|4e9cea11-b383-442b-8363-38b95162a531|4|32|http://www.okaparis.fr/|140560|Good for vegetarians,Award winning,Romantic,Good for vegetarians,Award winning,Romantic
9584|Pianovins|48.852364|2.379242|Paris|75011|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|3|32|https://pianovins.com/|140561|Mid range,Romantic,Traditional
9585|Piero TT|48.856693|2.326709|Paris|75007|France|Italian,Italian,Italian|4e9cea11-b383-442b-8363-38b95162a531|3|32|https://www.pierregagnaire.com/restaurants/piero-paris|140562|Mid range,Private dining rooms available,Romantic
9586|Le Kliff|20.518550|-105.319247|Puerto Vallarta|48394|Mexico|Mexican,Mexican,Mexican,Local Cuisine,Local Cuisine,Local Cuisine|347287e0-1b8b-4f80-be4a-6c08d4e925bc|5|18|http://www.lekliff.com/|140211|Al fresco area available,Hidden gem,With a view,Al fresco area available,Hidden gem,With a view
9587|Tetetlan|19.328254|-99.204789|México City|C.P. 01900|Mexico|Mediterranean,Mediterranean,Mediterranean,Mediterranean|347287e0-1b8b-4f80-be4a-6c08d4e925bc|3|22|http://www.tetetlan.com/restaurante/|140564|Al fresco area available,Good for vegetarians,Hidden gem,Large tables a la carte
9588|Victor|49.275674|-123.113753|Vancouver|V6B 0R3|Canada|Steak|23864303-c191-4ec8-8de8-6440c4046740|4|28||140565|
9589|The Dempsey Cookhouse and Bar|1.305620|103.810349|Tanglin|249676|Singapore|European,European,European,European,Modern European,Modern European,Modern European,Modern European|a099d848-1ea2-4cf1-8beb-149f5b0d7e92|3|0|https://comodempsey.sg/restaurant/the-dempsey-cookhouse-and-bar|140567|Al fresco area available,Child-friendly,Disabled access,Large tables a la carte,Al fresco area available,Child-friendly,Disabled access,Large tables a la carte
9590|1601 Bar & Kitchen|37.771519|-122.416861|San Francisco|CA 94103|United States|Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion|a3a2eab3-de54-4388-894e-364e26911c3b||21|https://www.facebook.com/1601BarAndKitchen/|140569|Restaurant,Large tables a la carte,Sharing plates,Modern/trendy,Ticketed restaurant
9591|A mano|37.776913|-122.423954|San Francisco|CA 94102|United States|Italian,Italian,Italian,Italian|a3a2eab3-de54-4388-894e-364e26911c3b||21|https://amanosf.com/|140570|Good for vegetarians,Large tables a la carte,Traditional,Modern/trendy
9592|Ippoh Tempura Bar by Ginza Ippoh|1.305646|103.810258|Tanglin|249676|Singapore|Japanese,Japanese,Japanese,Japanese,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion|a099d848-1ea2-4cf1-8beb-149f5b0d7e92|3|0|http://comodempsey.sg/restaurant/ippoh-tempura-bar-by-ginza-ippoh|140568|Al fresco area available,Disabled access,Good for vegetarians,High end,Al fresco area available,Disabled access,Good for vegetarians,High end,Al fresco area available,Disabled access,Good for vegetarians,High end
9593|Acacia House|38.509429|-122.478418|San Francisco|CA 94574|United States|Modern European,Modern European|a3a2eab3-de54-4388-894e-364e26911c3b||21|https://www.marriott.com/hotels/travel/sfola-las-alcobas-a-luxury-collection-hotel-napa-valley/|140571|Celebrity chef,Large tables a la carte
9594|Alexander's Steakhouse|37.779302|-122.395698|San Francisco|CA 94107|United States|Steak|a3a2eab3-de54-4388-894e-364e26911c3b||21|https://alexanderssteakhouse.com/alexanders-steakhouse/|140572|Steak
9595|Alto Vino|37.796233|-122.411585|San Francisco|CA 94133|United States|Italian|a3a2eab3-de54-4388-894e-364e26911c3b||21|https://www.altovinosf.com/|140573|Italian
9596|Culina Bistro at COMO Dempsey|1.305204|103.810406|Tanglin|249675|Singapore|European,European,European,Modern European,Modern European,Modern European|a099d848-1ea2-4cf1-8beb-149f5b0d7e92|3|50|http://culina.com.sg/bistro/bistro-and-wine-bar|140566|Al fresco area available,Disabled access,Large tables a la carte,Al fresco area available,Disabled access,Large tables a la carte
9597|Yan Jin Tang|39.946383|116.378988|Beijing|100876|China Mainland|Chinese|d7eb646b-53ca-4c7f-89a9-6609cf47d658|4|80||140588|Hidden gem
9598|Pierre Sang in Oberkampf|48.864740|2.372369|Paris|75011|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|3|44|http://pierresang.com/en/home/|140587|Good for vegetarians,Romantic,Modern/trendy
9599|Sense 8 Cantonese Cuisine|31.220034|121.472741|Shanghai|200442|China Mainland|Chinese,Chinese,Chinese,Chinese,Chinese|d7eb646b-53ca-4c7f-89a9-6609cf47d658|4|80|http://fccworld.cn/sense-8/|140554|Hidden gem,Large tables a la carte,Private dining rooms available,Sharing plates,Traditional
9600|Lou Shang Hot Pot|31.715189|123.974267|Shanghai|200128|China Mainland|Chinese,Chinese,Chinese,Chinese|d7eb646b-53ca-4c7f-89a9-6609cf47d658|2|80||140552|Child-friendly,Hidden gem,Sharing plates,Traditional
9601|Large Eight Italy Lounge and Restaurant|31.244783|121.514428|Shanghai|200120|China Mainland|Italian,Italian,Italian,Italian,Italian,Italian|d7eb646b-53ca-4c7f-89a9-6609cf47d658|3|80||140551|Child-friendly,Good for vegetarians,Large tables a la carte,Romantic,Traditional,With a view
9602|Han Lin Gold Palace Seafood Restaurant|31.217912|121.455343|Shanghai|200010|China Mainland|Chinese,Chinese,Chinese,Chinese,Chinese,Chinese,Chinese|d7eb646b-53ca-4c7f-89a9-6609cf47d658|3|80|https://mansion.hotelpreference.com/en/page/our-restaurants.396.html|140548|Good for vegetarians,Hidden gem,High end,Private dining rooms available,Romantic,Sharing plates,Traditional
9603|HanLin Xuan|31.224482|121.478652|Shanghai|200000|China Mainland|Chinese,Chinese,Chinese,Chinese|d7eb646b-53ca-4c7f-89a9-6609cf47d658|4|80||140549|Good for vegetarians,Sharing plates,Traditional,Modern/trendy
9604|Imperial Treasure|31.240489|121.486720|Shanghai|200000|China Mainland|Chinese,Chinese,Chinese,Chinese,Chinese,Chinese|d7eb646b-53ca-4c7f-89a9-6609cf47d658|4|80|http://www.imperialtreasure.com/china/LG-en/restaurant/Imperial_Treasure_Fine_Chinese_Cuisine-3|140545|Good for vegetarians,High end,Award winning,Private dining rooms available,Romantic,Traditional
9605|Howard's Gourmet Beijing|39.912678|116.410028|Beijing|100000|China Mainland|Chinese,Chinese,Chinese,Chinese,Chinese|d7eb646b-53ca-4c7f-89a9-6609cf47d658|4|80|http://www.wfcentral.cn/en/index.php?m=content&c=index&a=show&catid=77&id=23|140547|Good for vegetarians,High end,Private dining rooms available,Romantic,Modern/trendy
9606|The Tasting Room at The Atlantic|49.188714|-2.224493|St Brelade|JE3 8HE|Jersey|European,European,European,Modern European,Modern European,Modern European|7700c1f9-d39e-4bd3-bc03-04ecf49297be|4|16|https://www.theatlantichotel.com/dining/the-tasting-room|137105|Mid range,Romantic,Traditional,Mid range,Romantic,Traditional
9607|Pink Mamma|48.881939|2.334484|Paris|75009|France|Italian,Italian,Italian|4e9cea11-b383-442b-8363-38b95162a531|3|32|https://www.bigmammagroup.com/fr/trattorias/pink-mamma|140589|Good for vegetarians,Mid range,Traditional
9608|Gezellig London|51.517134|-0.122606|London|WC1V 7BD|United Kingdom|European,European,Modern European,Modern European|27d9b687-31e6-4c4f-892a-508c51c365a1|4|40||140408|Bar,Romantic,Bar,Romantic
9609|The Ivy Buchanan Street|55.860563|-4.253885|Glasgow|G1 2NB|United Kingdom|British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1|4|64||140592|Bottomless brunch,Brunch,Romantic,Modern/trendy
9610|Kala Bistro|53.481100|-2.243843|Manchester|M2 4LQ|United Kingdom|European,European,European,Modern European,Modern European,Modern European|27d9b687-31e6-4c4f-892a-508c51c365a1|3|48|https://www.kalabistro.co.uk/|140593|Child-friendly,Disabled access,Good for vegetarians,Child-friendly,Disabled access,Good for vegetarians
9611|Peter Street Kitchen|53.477909|-2.247604|Manchester|M2 5GP|United Kingdom|Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion|27d9b687-31e6-4c4f-892a-508c51c365a1|4|16|https://www.peterstreetkitchen.co.uk/|140594|Bottomless brunch,Brunch,Business lunch,Pre/post theatre,Romantic,Sharing plates,Modern/trendy
9612|Quinsou|48.847694|2.325480|Paris|75006|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|4|32|https://quinsou.business.site/|140598|High end,Award winning,Traditional
9613|Le 52|48.872038|2.354086|Paris|75010|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|3|16|http://www.faubourgstdenis.com/|140599|Disabled access,Good for vegetarians,Mid range
9614|Restaurant H|48.854523|2.368052|Paris|75004|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|4|32|http://www.restauranth.com/|140600|Disabled access,Award winning,Romantic
9615|Gold|51.512965|-0.204849|London|W11 2QB|United Kingdom|British,British,British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1|4|48|https://goldnottinghill.com/|140613|Good for stag / hen,Good for vegetarians,Large tables a la carte,Private dining rooms available,Sharing plates,Modern/trendy
9616|Restaurant Le Brun|48.861302|2.343203|Paris|75001|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|3|32|https://le-brun.fr/|140619|Disabled access,Good for vegetarians,Private dining rooms available
9617|I Like Bar|55.716353|37.608825|Moscow|115162|Russia|Italian,Italian,Italian|576c23c3-4580-490c-9f63-4ae61de172e2|3|88|http://ilikebar.ru/|140621|Child-friendly,Good for vegetarians,Mid range
9618|I Like Bar 2.0|55.736227|37.666149|Moscow|109147|Russia|European,European,European,Modern European,Modern European,Modern European|576c23c3-4580-490c-9f63-4ae61de172e2|3|88|http://www.ilikebar.ru/|140622|Budget,Child-friendly,Romantic,Budget,Child-friendly,Romantic
9619|I Like Wine|55.757176|37.634108|Moscow|101000|Russia|French,French,Italian,Italian|576c23c3-4580-490c-9f63-4ae61de172e2|3|88|http://ilikewine.ru/index/|140623|Mid range,Romantic,Mid range,Romantic
9620|I Like Wine 2.0|55.735827|37.584503|Moscow|119034|Russia|Fish/seafood,Fish/seafood,Fish/seafood,Fish/seafood,Mediterranean,Mediterranean,Mediterranean,Mediterranean|576c23c3-4580-490c-9f63-4ae61de172e2|3|88|http://ilikewine.ru/index/|140624|Bottomless brunch,Brunch,Good for vegetarians,Mid range,Bottomless brunch,Brunch,Good for vegetarians,Mid range
9621|Beer & Brut|55.759757|37.649703|Moscow|105062|Russia|Gastropub,Gastropub,Gastropub|576c23c3-4580-490c-9f63-4ae61de172e2|4|88|http://beerandbrut.ru/|140625|Good for vegetarians,Mid range,Private dining rooms available
9622|I Like Grill|55.735240|37.585445|Moscow|119021|Russia|Steak,Steak,Steak,Steak|576c23c3-4580-490c-9f63-4ae61de172e2|4|88|http://ilikegrill.msk.ru/|140626|Bottomless brunch,Brunch,Good for vegetarians,Mid range
9623|Ryba Moya|55.767953|37.623364|Moscow|127051|Russia|Fish/seafood,Fish/seafood|576c23c3-4580-490c-9f63-4ae61de172e2|4|88|http://myfish.msk.ru/|140627|Child-friendly,Mid range
