id|name|longitude|latitude|country|postcode|location_id|see_venue_id
3011|Theatre Royal, Windsor|-0.608065|51.484561|United Kingdom|SL4 1PS|27d9b687-31e6-4c4f-892a-508c51c365a1|6317
5701|Alphabetti Theatre|-1.610850|54.974284|United Kingdom|NE1 4HP|27d9b687-31e6-4c4f-892a-508c51c365a1|8391
2911|St Stephen's Church*|-0.229054|51.504862|United Kingdom|W12 8JJ|27d9b687-31e6-4c4f-892a-508c51c365a1|4546
1912|The Lab|-0.891853|52.243151|United Kingdom|NN1 3BG|27d9b687-31e6-4c4f-892a-508c51c365a1|11179
5685|Chor Bar|-8.258548|37.095407|Portugal|8200-362|f196262b-8c66-4f1a-a043-514e3250e353|18056
5350|Skinandi's Nightclub|-3.520943|58.592966|United Kingdom|KW14 7AW|27d9b687-31e6-4c4f-892a-508c51c365a1|2414
3802|N/A|-1.150963|52.954810|United Kingdom|NG1 2AB|27d9b687-31e6-4c4f-892a-508c51c365a1|14715
3043|Various Venues|||United Kingdom|CF11AA|27d9b687-31e6-4c4f-892a-508c51c365a1|6904
6190|MÜHLE London Store*|-0.138860|51.513501|United Kingdom|W1F 7RT|27d9b687-31e6-4c4f-892a-508c51c365a1|18354
1949|Edinburgh Festival Theatre|-3.186642|55.946611|United Kingdom|EH8 9FT|27d9b687-31e6-4c4f-892a-508c51c365a1|6013
6194|Lanthony Secunda Priory|-2.261289|51.853101|United Kingdom|GL25FA|27d9b687-31e6-4c4f-892a-508c51c365a1|17900
5702|Seymour Leisure Centre|-0.163281|51.518697|United Kingdom|W1H 5TJ|27d9b687-31e6-4c4f-892a-508c51c365a1|18026
5497|Various Venues Around Reading|||United Kingdom|RG1|27d9b687-31e6-4c4f-892a-508c51c365a1|1347
6191|Reading Abbey|-0.982180|52.305730|United Kingdom|RG1 3BA|27d9b687-31e6-4c4f-892a-508c51c365a1|17897
6079|Grand Victoria Hotel|-0.375587|50.818147|United Kingdom|BN11 1UR|27d9b687-31e6-4c4f-892a-508c51c365a1|18305
6199|The Richmond Bar|-0.134261|50.828046|United Kingdom|BN2 9NA|27d9b687-31e6-4c4f-892a-508c51c365a1|18360
3923|Earl Haig Hall|-0.121367|51.580297|United Kingdom|N8 9TH|27d9b687-31e6-4c4f-892a-508c51c365a1|5762
5081|Devizes Corn Exchange|-1.996232|51.352288|United Kingdom|SN10 1HS|27d9b687-31e6-4c4f-892a-508c51c365a1|17506
6196|Oxford University Museums|-1.256416|51.759028|United Kingdom|OX13PP|27d9b687-31e6-4c4f-892a-508c51c365a1|17902
3980|macho's|-74.000883|40.749469|United States|10003|a3a2eab3-de54-4388-894e-364e26911c3b|16932
6198|Blenheim Palace*|-1.358612|51.847437|United Kingdom|OX20 1PP|27d9b687-31e6-4c4f-892a-508c51c365a1|12240
6192|Old Town Bowl|-1.780409|51.549511|United Kingdom|SN14EN|27d9b687-31e6-4c4f-892a-508c51c365a1|17898
4306|Hey Base Camp|-1.232226|54.578280|United Kingdom|TS1 1DB|27d9b687-31e6-4c4f-892a-508c51c365a1|17148
6195|Avington Park|-1.240496|51.087925|United Kingdom|SO211DB|27d9b687-31e6-4c4f-892a-508c51c365a1|17901
5932|Various Venues|||United Kingdom| |27d9b687-31e6-4c4f-892a-508c51c365a1|6331
5686|Kilmacurragh Botanic Gardens|||United Kingdom|IRELAND|27d9b687-31e6-4c4f-892a-508c51c365a1|17881
6080|Deene Park|-0.602372|52.523999|United Kingdom|NN17 3EW|27d9b687-31e6-4c4f-892a-508c51c365a1|17927
4308|Social Bar|-1.129873|53.523011|United Kingdom|DN1 3NF|27d9b687-31e6-4c4f-892a-508c51c365a1|17127
6200|Penny Black|-2.994343|53.045066|United Kingdom|LL11 1TA|27d9b687-31e6-4c4f-892a-508c51c365a1|3126
3259|The Pavilion Theatre|-0.369598|50.809133|United Kingdom|BN11 3PX|27d9b687-31e6-4c4f-892a-508c51c365a1|1429
3261|Bristol Folk House|-2.602033|51.454307|United Kingdom|BS1 5JG|27d9b687-31e6-4c4f-892a-508c51c365a1|3624
5353|Oxted School, Main Hall|-0.001612|51.260145|United Kingdom|RH80AB|27d9b687-31e6-4c4f-892a-508c51c365a1|15394
6144|The Woodland Lodge|-0.894241|51.562231|United Kingdom|RG9 3AP|27d9b687-31e6-4c4f-892a-508c51c365a1|15447
6202|Abbots Ripton|-0.180055|52.352793|United Kingdom|PE28 2LA|27d9b687-31e6-4c4f-892a-508c51c365a1|17643
5703|Englefield House|-1.106060|51.443034|United Kingdom|RG7 5EN|27d9b687-31e6-4c4f-892a-508c51c365a1|17628
6206|Elsham Hall|-0.444567|53.592855|United Kingdom|DN20 0QZ|27d9b687-31e6-4c4f-892a-508c51c365a1|8967
5704|Abbey School|0.885734|51.307121|United Kingdom|ME13 8RZ|27d9b687-31e6-4c4f-892a-508c51c365a1|17775
6201|Hardwick Park|-1.466546|54.652890|United Kingdom|TS21 2DN|27d9b687-31e6-4c4f-892a-508c51c365a1|8952
6082|Live Room|-1.713712|53.724104|United Kingdom|BD19 5AA|27d9b687-31e6-4c4f-892a-508c51c365a1|18307
6083|Kilnerfoot|-2.650358|54.204232|United Kingdom|LA6 2PQ|27d9b687-31e6-4c4f-892a-508c51c365a1|18306
6203|Belmont House and Gardens|0.846185|51.276034|United Kingdom|ME13 0HH|27d9b687-31e6-4c4f-892a-508c51c365a1|148
6164|Manor House Gardens|0.004047|51.457874|United Kingdom|SE13 5SU|27d9b687-31e6-4c4f-892a-508c51c365a1|18151
5687|Wharfemeadows Park|-1.688204|53.912680|United Kingdom|LS21 2RW|27d9b687-31e6-4c4f-892a-508c51c365a1|17586
6205|Petwood Hotel Woodhall Spa|-0.221312|53.157513|United Kingdom|LN10 6QG|27d9b687-31e6-4c4f-892a-508c51c365a1|982
6170|Elvaston Castle Country Park|-1.397466|52.892781|United Kingdom||27d9b687-31e6-4c4f-892a-508c51c365a1|1026
6204|Lynford Hall Hotel|0.680438|52.514444|United Kingdom|IP26 5HW|27d9b687-31e6-4c4f-892a-508c51c365a1|15080
5886|Newton Abbot Racecourse|-3.600845|50.538734|United Kingdom|TQ12 3AF|27d9b687-31e6-4c4f-892a-508c51c365a1|7290
5706|Rutland Water|-0.615763|52.665271|United Kingdom|LE15 8QL|27d9b687-31e6-4c4f-892a-508c51c365a1|4704
5666|Dundee|-2.992130|56.451890|United Kingdom|DD2 1UG|27d9b687-31e6-4c4f-892a-508c51c365a1|17701
5675|Tooting Common|-0.145750|51.430726|United Kingdom|SW16 1RT|27d9b687-31e6-4c4f-892a-508c51c365a1|10796
5688|Richmond Theatre*|-0.303839|51.462112|United Kingdom|TW91QJ|27d9b687-31e6-4c4f-892a-508c51c365a1|6489
5817|Baxter Theatre|18.468326|-33.957033|South Africa|7700||
5690|Bellavista|-2.108857|53.614732|United Kingdom|OL16 3JW|27d9b687-31e6-4c4f-892a-508c51c365a1|18057
5935|Shush|-1.425551|51.587891|United Kingdom|OX12 8BU|27d9b687-31e6-4c4f-892a-508c51c365a1|18178
4805|Doncaster Racecourse|-1.107892|53.520323|United Kingdom|DN2 6BB|27d9b687-31e6-4c4f-892a-508c51c365a1|4071
5705|Langar Hall|-0.929547|52.904568|United Kingdom|NG13 9HG|27d9b687-31e6-4c4f-892a-508c51c365a1|17804
4657|Powderham Castle|-3.462949|50.642921|United Kingdom|EX6 8JQ|27d9b687-31e6-4c4f-892a-508c51c365a1|1076
3117|The Frog & Bucket Comedy Club*|-2.232665|53.484152|United Kingdom|M4 1LJ|27d9b687-31e6-4c4f-892a-508c51c365a1|14723
5707|National Botanic Gardens|||United Kingdom|DUBLIN 9|27d9b687-31e6-4c4f-892a-508c51c365a1|13740
5936|Worcester Arts Workshop|-2.219880|52.194292|United Kingdom|WR1 1UH|27d9b687-31e6-4c4f-892a-508c51c365a1|18179
5709|The Guildhall|-5.479880|50.211620|United Kingdom|TR26  2 DS|27d9b687-31e6-4c4f-892a-508c51c365a1|2926
2671|West Cliff Theatre - Clacton|1.148893|51.786837|United Kingdom|CO15 1LE|27d9b687-31e6-4c4f-892a-508c51c365a1|4597
6138|Morley Leisure Centre|-1.605950|53.746098|United Kingdom|LS27 9JP|27d9b687-31e6-4c4f-892a-508c51c365a1|18329
5710|Take Off Festival Beach|25.463730|35.286499|Greece|700 07|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|18055
5712|Den Atelier|||Luxembourg|1741||
5673|Canons Marsh Amphitheatre|-2.600850|51.448621|United Kingdom|BS1 5LL|27d9b687-31e6-4c4f-892a-508c51c365a1|13305
5889|101 Social Club|1.395555|51.388389|United Kingdom|CT9 2QY|27d9b687-31e6-4c4f-892a-508c51c365a1|16375
5716|Prachtwerk|13.446110|52.463880|Germany|12043|0d4b844f-7a74-4bd8-a19f-f15d634d6935|14343
5711|Le Bataclan|2.368427|48.863013|France|75011||
5939|Inverurie*|-2.370078|57.255123|United Kingdom|AB51 5XZ|27d9b687-31e6-4c4f-892a-508c51c365a1|10951
5708|Kedleston Hall|-1.535936|52.959102|United Kingdom|DE22 5JH|27d9b687-31e6-4c4f-892a-508c51c365a1|3124
2288|Cardiff Castle|-3.182155|51.481660|United Kingdom|CF10 3RB|27d9b687-31e6-4c4f-892a-508c51c365a1|821
4893|Sherwood Pines*|-1.095519|53.164842|United Kingdom|NG21 9JL|27d9b687-31e6-4c4f-892a-508c51c365a1|1716
5713|Newton Theatre|-74.752139|41.056199|United States|7860||
5714|Seminole Casino Coconut Creek|-80.201109|26.277858|United States|33073||
5938|Martinska|15.874010|43.736607|Croatia||0295db09-3976-4fac-bba4-cb74b460fc68|17493
6084|Mill Meadows Island|-0.456915|52.134814|United Kingdom|MK40 3PE|27d9b687-31e6-4c4f-892a-508c51c365a1|17894
3974|North River Lobster Company|-73.993287|40.760262|United States|10036|a3a2eab3-de54-4388-894e-364e26911c3b|16906
3239|Barley Twist|-1.147332|52.947961|United Kingdom|NG1 7FE|27d9b687-31e6-4c4f-892a-508c51c365a1|16294
5937|Subside Bar|-1.889890|52.475722|United Kingdom|B56DA|27d9b687-31e6-4c4f-892a-508c51c365a1|13354
5674|Kelvingrove Bandstand|-4.283693|55.872306|United Kingdom|G12 8NR|27d9b687-31e6-4c4f-892a-508c51c365a1|10788
3392|Southwell Minster|-0.953481|53.076663|United Kingdom||27d9b687-31e6-4c4f-892a-508c51c365a1|351
6091|Three Mills Island E3|-0.006419|51.526846|United Kingdom|E33DU|27d9b687-31e6-4c4f-892a-508c51c365a1|1174
3266|YUCA|6.901151|50.959889|Germany|50825|0d4b844f-7a74-4bd8-a19f-f15d634d6935|12693
5891|The Alleykat Club|-0.539886|53.230229|United Kingdom|LN2 1AW|27d9b687-31e6-4c4f-892a-508c51c365a1|18163
6092|The Camberley Theatre|-0.743838|51.339073|United Kingdom|GU15 3SY|27d9b687-31e6-4c4f-892a-508c51c365a1|3892
5691|Castle Centre|-4.062399|51.079988|United Kingdom|EX31 1DR|27d9b687-31e6-4c4f-892a-508c51c365a1|17179
5717|Cobb Gate Car Park|-2.933889|50.724480|United Kingdom|DT7 3QD|27d9b687-31e6-4c4f-892a-508c51c365a1|18063
4130|Marine Street Social|-3.045699|53.440763|United Kingdom|CH45 2PB|27d9b687-31e6-4c4f-892a-508c51c365a1|17044
5694|Plaza de Toros|-4.795053|41.626038|Spain|47195|9cbbdced-21fa-4322-a91b-277d6642ed08|18020
6417|Bonded Warehouse*|-1.377019|54.909217|United Kingdom||27d9b687-31e6-4c4f-892a-508c51c365a1|3744
6089|York Knavesmire|-1.091561|53.940686|United Kingdom|YO23 1EX|27d9b687-31e6-4c4f-892a-508c51c365a1|15674
5724|Church Bar and Restaurant|-2.888530|53.189481|United Kingdom|CH1 1DE|27d9b687-31e6-4c4f-892a-508c51c365a1|15502
3483|JT Soar|-1.136396|52.954543|United Kingdom|NG3 2DG|27d9b687-31e6-4c4f-892a-508c51c365a1|8339
5893|Rosemary Branch|-0.086960|51.537621|United Kingdom|N1 3DT|27d9b687-31e6-4c4f-892a-508c51c365a1|15762
6088|Cliffe Park|-1.458538|53.299577|United Kingdom|S18 2XP|27d9b687-31e6-4c4f-892a-508c51c365a1|9276
5826|Dunorlan Park|0.283080|51.134340|United Kingdom||27d9b687-31e6-4c4f-892a-508c51c365a1|2296
3659|Original Mike's|-117.867844|33.745240|United States|92701|27d9b687-31e6-4c4f-892a-508c51c365a1|16619
4107|Tower Pier|-0.081077|51.507329|United Kingdom||27d9b687-31e6-4c4f-892a-508c51c365a1|1888
6087|Barragem de Póvoa e Meadas|-7.459208|39.536770|Portugal|7320-011|f196262b-8c66-4f1a-a043-514e3250e353|17946
5890|Moinhos de Carvide|||Portugal|2425|f196262b-8c66-4f1a-a043-514e3250e353|18127
6090|Praia do Monte Verde|-25.530137|37.822393|Portugal|9600-000|f196262b-8c66-4f1a-a043-514e3250e353|17667
9629|Beim Baseltor Solothurn|7.540140|47.209960|Switzerland|4500|06f4f308-2e8c-4344-8064-620179fbf22a|
5147|Leith Depot|-3.174043|55.968414|United Kingdom|EH6 5DT|27d9b687-31e6-4c4f-892a-508c51c365a1|11960
5897|Wortley Hall|-1.537797|53.490722|United Kingdom|S35 7DB|27d9b687-31e6-4c4f-892a-508c51c365a1|8467
4016|WaterBear|-0.142257|50.825853|United Kingdom|BN1 3XG|27d9b687-31e6-4c4f-892a-508c51c365a1|16946
6093|Melvin Hall|-0.057823|51.411038|United Kingdom|SE20 8EU|27d9b687-31e6-4c4f-892a-508c51c365a1|18301
6094|Swinton Bivouac|-1.731486|54.208845|United Kingdom|HG4 4JZ|27d9b687-31e6-4c4f-892a-508c51c365a1|15688
5723|Kilamba, Quarteirão F|||Angola|LUANDA|3a759e11-4d0a-451d-b6d5-6f3a5c2d5ec0|18068
4315|Tennent's Bar|-4.295051|55.874341|United Kingdom|G128TN|27d9b687-31e6-4c4f-892a-508c51c365a1|14817
9630|Grosse Allmend Bern|7.465620|46.962350|Switzerland|3014|076be287-f331-45b2-9304-b260c2386147|
6146|The Victoria Vaults|-1.087949|53.954033|United Kingdom|YO23 1AB|27d9b687-31e6-4c4f-892a-508c51c365a1|14638
5719|Oban Corran Hall|-5.475914|56.419100|United Kingdom|PA34 5AB|27d9b687-31e6-4c4f-892a-508c51c365a1|5390
5894|ELGIN|-3.304012|57.640189|United Kingdom|IV30 6BE|27d9b687-31e6-4c4f-892a-508c51c365a1|10948
5896|Victoria Park, Glasgow|-4.328693|55.876324|United Kingdom|G14 9NW|27d9b687-31e6-4c4f-892a-508c51c365a1|3806
3119|Tower Theatre|1.134495|51.079297|United Kingdom|CT20 3HL|27d9b687-31e6-4c4f-892a-508c51c365a1|16562
5483|Northcroft Park|-1.332498|51.403152|United Kingdom|RG14 1RS|27d9b687-31e6-4c4f-892a-508c51c365a1|15019
5850|Somerset House|-0.116938|51.510732|United Kingdom|WC2R 1LA|27d9b687-31e6-4c4f-892a-508c51c365a1|1776
5722|Highclere Castle|-1.362120|51.327067|United Kingdom|RG20 9RN|27d9b687-31e6-4c4f-892a-508c51c365a1|1258
6099|BB&T Pavilion|-75.132169|39.940603|United States|8103||
5721|Burghley House|-0.452470|52.642483|United Kingdom|PE9 3JY|27d9b687-31e6-4c4f-892a-508c51c365a1|1228
5895|Rathmullan House|-7.529296|55.100759|United Kingdom|CO DONEGAL|27d9b687-31e6-4c4f-892a-508c51c365a1|3590
3267|Marley Mancunia Records & Studio|-2.211019|53.491976|United Kingdom|M40 8EF|27d9b687-31e6-4c4f-892a-508c51c365a1|16469
6096|Lydiard House|-1.848037|51.561153|United Kingdom|SN5 3PA|27d9b687-31e6-4c4f-892a-508c51c365a1|10856
6098|Cowling Plant Hire|-5.036760|50.435834|United Kingdom|TR8 4AN|7a763eb0-9d97-4972-9c4d-50cdb3ce59e8|8205
6097|Plaza de Toros|-0.486735|38.352590|Spain||9cbbdced-21fa-4322-a91b-277d6642ed08|18069
3136|Catrin Finch Centre|-3.001103|53.055509|United Kingdom|LL11 2HS|27d9b687-31e6-4c4f-892a-508c51c365a1|13243
1893|Funny Girls|-3.051503|53.821112|United Kingdom|FY1 2AX|27d9b687-31e6-4c4f-892a-508c51c365a1|15832
4146|St Saviour's, Pimlico|-0.134114|51.487500|United Kingdom|SW1V 3QW|27d9b687-31e6-4c4f-892a-508c51c365a1|14674
6104|Grand Opera House|-5.937413|54.595325|Ireland|BT2 7HR||
3269|FZW|7.448220|51.515132|Germany||8138cf4d-e292-42d4-8945-6fe709492f3d|8090
3753|West Street Live|-1.476464|53.380889|United Kingdom|S1 4ES|27d9b687-31e6-4c4f-892a-508c51c365a1|14154
6095|Boom Chicago|4.879459|52.372917|Netherlands|1016 LV|f559690a-7d36-43a3-83bd-d34c6880b1e8|17753
3757|The Playground Theatre|-0.224445|51.517787|United Kingdom|W10 6RQ|27d9b687-31e6-4c4f-892a-508c51c365a1|15249
3268|The Plaza|-2.161312|53.409225|United Kingdom|SK1 1SP|27d9b687-31e6-4c4f-892a-508c51c365a1|2103
5726|Largo Venue|12.535754|41.892669|Italy||18e1a212-9ee5-4f19-8a00-fa3ac26ef6de|15153
2173|Joss Bay Beach|1.444041|51.381801|United Kingdom|CT10 3PG|27d9b687-31e6-4c4f-892a-508c51c365a1|14131
3137|Crawley Rugby Football Club|-0.210567|51.131259|United Kingdom|RH11 7LX|27d9b687-31e6-4c4f-892a-508c51c365a1|16146
6100|Cookley Sports Fields|-2.234606|52.417563|United Kingdom|DY10 3RH|27d9b687-31e6-4c4f-892a-508c51c365a1|13739
6418|Huntick Farm|-2.068010|50.756403|United Kingdom|BH16 6BB|27d9b687-31e6-4c4f-892a-508c51c365a1|18471
4144|Everyman Canary Wharf|-0.018766|51.505788|United Kingdom|E14 5AR|27d9b687-31e6-4c4f-892a-508c51c365a1|14675
6107|Hastings Pier|0.570167|50.852730|United Kingdom||27d9b687-31e6-4c4f-892a-508c51c365a1|235
4131|Ballerup Hall|-4.175108|55.761967|United Kingdom|G74 1AB|27d9b687-31e6-4c4f-892a-508c51c365a1|17057
6141|Brunswick Parish Church|-2.228628|53.468253|United Kingdom|M13 9QT|27d9b687-31e6-4c4f-892a-508c51c365a1|18331
6106|The Gaiety Theatre|-6.263764|53.340464|Ireland|||
4366|The Taproom|-0.103039|51.540714|United Kingdom|N1 1US|27d9b687-31e6-4c4f-892a-508c51c365a1|6391
5728|The Rockhouse|-1.477618|51.206355|United Kingdom|SP10 2NU|27d9b687-31e6-4c4f-892a-508c51c365a1|9321
5729|St Mary's Church|-0.162386|51.519798|United Kingdom|W1H 1PQ|27d9b687-31e6-4c4f-892a-508c51c365a1|12100
4823|The Plant Centre, Hortus Loci|-0.954411|51.327941|United Kingdom|RG27 8LQ|27d9b687-31e6-4c4f-892a-508c51c365a1|14815
5730|St Philip's Cathedral|-1.899167|52.481178|United Kingdom|B3 2QB|27d9b687-31e6-4c4f-892a-508c51c365a1|18008
6419|Bridge Of Allan Library|-3.947444|56.152924|United Kingdom|FK9 4AT|27d9b687-31e6-4c4f-892a-508c51c365a1|18369
3123|Newport Centre|-2.991268|51.585728|United Kingdom|NP20 1UH|27d9b687-31e6-4c4f-892a-508c51c365a1|215
5748|Le Splendid|3.088716|50.623191|France|59000||
5731|Carshalton Football Club|||United Kingdom||27d9b687-31e6-4c4f-892a-508c51c365a1|8047
3812|Gresham Centre|-0.096498|51.516373|United Kingdom|EC2V 7BX|27d9b687-31e6-4c4f-892a-508c51c365a1|5684
6420|Chelmsford City FC|0.451896|51.751262|United Kingdom|CM1 2EH|27d9b687-31e6-4c4f-892a-508c51c365a1|18171
2583|The Courtyard*|-0.083389|51.527886|United Kingdom|N1 6EU|27d9b687-31e6-4c4f-892a-508c51c365a1|10215
4777|Bitts Park|-2.939662|54.898006|United Kingdom|CA3 8UZ|27d9b687-31e6-4c4f-892a-508c51c365a1|4055
3933|Hangar 34|-2.978295|53.394744|United Kingdom|L1 0BS|27d9b687-31e6-4c4f-892a-508c51c365a1|16840
2448|Gaiety Theatre|-4.480700|54.155100|United Kingdom|IM12HH|27d9b687-31e6-4c4f-892a-508c51c365a1|15697
5421|The Alleykat Club*|-0.539446|53.230395|United Kingdom|LN2 1JS|27d9b687-31e6-4c4f-892a-508c51c365a1|17802
3863|Regal Theatre|-3.476395|51.205855|United Kingdom|TA24 5UQ|27d9b687-31e6-4c4f-892a-508c51c365a1|16782
3864|Arch Sixteen|-1.606080|54.965192|United Kingdom|NE8 2AJ|27d9b687-31e6-4c4f-892a-508c51c365a1|14977
4009|Kin + Ilk (Pontcanna)|-3.191769|51.483649|United Kingdom|CF11 9HB|27d9b687-31e6-4c4f-892a-508c51c365a1|13426
3754|Rye Wax|-0.067996|51.469856|United Kingdom|SE15 4ST|27d9b687-31e6-4c4f-892a-508c51c365a1|6826
6109|Paddington Street Gardens|-0.153500|51.520324|United Kingdom|W1U 4AL|27d9b687-31e6-4c4f-892a-508c51c365a1|18308
3274|LUX|9.713555|52.368389|Germany|30449|0d4b844f-7a74-4bd8-a19f-f15d634d6935|14786
3273|Casino De Paris|2.323036|48.868081|France||4e9cea11-b383-442b-8363-38b95162a531|16088
3146|South Hill Park|-0.749830|51.393728|United Kingdom|RG12 7PA|27d9b687-31e6-4c4f-892a-508c51c365a1|1819
5733|Caroline of Brunswick|-0.134785|50.830212|United Kingdom|BN1 4SB|27d9b687-31e6-4c4f-892a-508c51c365a1|9280
3265|Tobacco Factory|-2.613487|51.442360|United Kingdom|BS3 1TF|27d9b687-31e6-4c4f-892a-508c51c365a1|11053
5736|Ramster|-0.644838|51.090731|United Kingdom|GU8 4SN|27d9b687-31e6-4c4f-892a-508c51c365a1|3131
2556|Lancaster Grand*|-2.796396|54.050132|United Kingdom|LA1 1QW|27d9b687-31e6-4c4f-892a-508c51c365a1|16237
5561|Business Design Centre*|-0.106323|51.535588|United Kingdom|N10QH|27d9b687-31e6-4c4f-892a-508c51c365a1|10295
6142|Cluntergate Centre|-1.550256|53.659337|United Kingdom|WF4 5DA|27d9b687-31e6-4c4f-892a-508c51c365a1|18332
3925|Freud|-1.263599|51.758336|United Kingdom|OX2 6AH|27d9b687-31e6-4c4f-892a-508c51c365a1|16874
5735|The Miller|-0.087599|51.502065|United Kingdom|SE1 3SS|27d9b687-31e6-4c4f-892a-508c51c365a1|2703
6116|Linlithgow Palace|-3.600996|55.977597|United Kingdom|EH49 7AL|27d9b687-31e6-4c4f-892a-508c51c365a1|7677
5580|Waterperry Gardens|-1.090693|51.753277|United Kingdom|OX33 1LA|27d9b687-31e6-4c4f-892a-508c51c365a1|15287
5725|Arbroath|-2.589268|56.553983|United Kingdom|DD11 1PZ|27d9b687-31e6-4c4f-892a-508c51c365a1|12091
6113|Westonbirt|-2.197512|51.605223|United Kingdom|GL8 8QG|27d9b687-31e6-4c4f-892a-508c51c365a1|17629
6111|The Irish Centre|-1.866035|53.719904|United Kingdom|HX1 2EQ|27d9b687-31e6-4c4f-892a-508c51c365a1|18269
2459|Troon Concert Hall|-4.659469|55.541173|United Kingdom|KA10 6EF|27d9b687-31e6-4c4f-892a-508c51c365a1|7368
5605|Queens Club|-0.212251|51.486856|United Kingdom|W14 9EQ|27d9b687-31e6-4c4f-892a-508c51c365a1|2004
6114|Catton Park|-1.695405|52.735286|United Kingdom|DE12 8LN|27d9b687-31e6-4c4f-892a-508c51c365a1|1829
3866|FortyFive Cafe|-1.086129|53.957129|United Kingdom|YO1 6JH|27d9b687-31e6-4c4f-892a-508c51c365a1|16800
5718|Covent Garden tube station|-0.124507|51.512760|United Kingdom|WC2E 9JT|27d9b687-31e6-4c4f-892a-508c51c365a1|18064
6117|The Green Arena, Oak Hill Park|-0.150993|51.634812|United Kingdom|EN4 8JP|27d9b687-31e6-4c4f-892a-508c51c365a1|13181
3755|The Whiskey Jar|-2.232574|53.481419|United Kingdom|M1 2FF|27d9b687-31e6-4c4f-892a-508c51c365a1|1002
5737|Pizza Express - Birmingham|-1.912469|52.478096|United Kingdom|B1 2HL|27d9b687-31e6-4c4f-892a-508c51c365a1|13275
5738|Hemingways Casino|27.897790|-32.970201|South Africa|5201||
3277|The Old Bookshop|-2.604630|51.440626|United Kingdom|BS3 1ES|27d9b687-31e6-4c4f-892a-508c51c365a1|4106
3735|Un Deg Un Arts Space*|-2.995410|53.046046|United Kingdom|LL11 1SG|27d9b687-31e6-4c4f-892a-508c51c365a1|5736
5741|Zénith de Rouen|1.055280|49.394157|France|76120||
5742|Zénith Toulouse Métropole|1.407065|43.598267|France|31300||
3970|Mishiko|0.605655|51.585209|United Kingdom|SS6 7JD|27d9b687-31e6-4c4f-892a-508c51c365a1|12657
5739|Ilanga Mall|30.954633|-25.469232|South Africa|1200||
3148|Camerons Bar|-4.633719|55.461424|United Kingdom|KA7 1UB|27d9b687-31e6-4c4f-892a-508c51c365a1|15604
4712|Portman Road Stadium|1.144710|52.054226|United Kingdom|IP1 2DA|27d9b687-31e6-4c4f-892a-508c51c365a1|2129
3926|Regal Theatre|-5.229493|50.233062|United Kingdom|TR15 2AZ|27d9b687-31e6-4c4f-892a-508c51c365a1|16064
3279|THE BRISTOL FRINGE|-2.621434|51.454367|United Kingdom|BS84BZ|27d9b687-31e6-4c4f-892a-508c51c365a1|16448
3647|The Night Kitchen|-1.474263|53.386308|United Kingdom|S3 7AR|27d9b687-31e6-4c4f-892a-508c51c365a1|6945
3152|The Assembly Rooms|-2.717134|51.147466|United Kingdom|BA6 9DU|27d9b687-31e6-4c4f-892a-508c51c365a1|10345
3756|Oban Distillery|-5.472066|56.415144|United Kingdom|PA34 5NH|27d9b687-31e6-4c4f-892a-508c51c365a1|16699
2983|Plymouth University Main Hall*|-4.140457|50.374838|United Kingdom|PL4 8AA|27d9b687-31e6-4c4f-892a-508c51c365a1|12815
3278|The Civic Centre|-2.683828|52.969625|United Kingdom|SY13 1AX|27d9b687-31e6-4c4f-892a-508c51c365a1|14898
4846|Edgeley Park|-2.168485|53.399661|United Kingdom||27d9b687-31e6-4c4f-892a-508c51c365a1|8062
3280|Eleven|-2.215282|53.068256|United Kingdom|ST65PD|27d9b687-31e6-4c4f-892a-508c51c365a1|11258
5743|Zénith Europe Strasbourg|7.684929|48.593068|France|67201||
3247|Institute of Contemporary Arts|-0.130610|51.506608|United Kingdom|SW1Y 5AH|27d9b687-31e6-4c4f-892a-508c51c365a1|1215
3157|Flambards Theme Park|-5.258357|50.092114|United Kingdom|TR13 0QA|27d9b687-31e6-4c4f-892a-508c51c365a1|11306
5744|Zénith d'Auvergne|3.152793|45.738796|France|63800||
2737|ACC Echo Arena|-2.990048|53.397012|United Kingdom|L3 4FP|27d9b687-31e6-4c4f-892a-508c51c365a1|8386
3973|theHUB, arriba Pau Brasil|1.496735|38.920385|Spain|07819|9cbbdced-21fa-4322-a91b-277d6642ed08|16919
5746|Parc Expo de Tours|0.719846|47.378030|France|37000||
3282|King Billy Rock Bar|-0.898447|52.234761|United Kingdom|NN1 1PJ|27d9b687-31e6-4c4f-892a-508c51c365a1|9760
3155|Cannon Place Warehouse|-0.147794|50.822640|United Kingdom|BN1 2FB|27d9b687-31e6-4c4f-892a-508c51c365a1|16474
5740|Halle Tony Garnier|4.823243|45.730758|France|69007||
3670|Verti Music Hall|13.450290|52.512215|Germany|10243|0d4b844f-7a74-4bd8-a19f-f15d634d6935|16549
2109|Silver Jubilee Park|-0.253343|51.576545|United Kingdom|NW9 7NE|27d9b687-31e6-4c4f-892a-508c51c365a1|16029
6147|The Road Trip|-0.084321|51.526625|United Kingdom|EC1V 9EY|27d9b687-31e6-4c4f-892a-508c51c365a1|12186
6020|Philharmonie de Paris|2.392005|48.891760|France|75019||
4670|The Library|-0.129296|51.510908|United Kingdom|WC2N 4BD3|27d9b687-31e6-4c4f-892a-508c51c365a1|12400
