id|name|geoname_id|ivector_connect_geo_level_id|ivector_connect_id|ivector_connect_unique_code|administrative_subdivision|country
b6cd94a5-b187-41ca-be1b-d4a469f492cf|Algiers|2507480|2|3238|GGG2X1|Wilaya d’ Alger|Algeria
1ebddc22-fab5-450b-845f-228d21813888|Hrazdan|616629|2|73|MC6U0F|Kotayk’i Marz|Armenia
169698a7-d608-4bcd-aac8-838a2878b81c|Belton|4673425|2|4959|KWGDCM|Texas|United States
83f550b9-5ad2-4860-9231-eaf7aa718743|Chaumont|3025892|2|3495|PPWENZ|Grand-Est|France
690a0d08-d28c-4f33-aea6-92b50800300a|Lima|5160783|2|6270|KRS8GF|Ohio|United States
3bddce20-0e14-4151-a314-8946751ebd1a|Carbondale||2|9095|WJPZC4|Illinois|United States
1865a62e-cd61-4579-8395-7ce5223d119a|Bloomington|4254679|2|5096|WMNSQG|Indiana|United States
aabf8b24-474d-4e71-b992-9cf0089389be|Kigoma|157738|2|2945|7UO99V|Kigoma Region|Tanzania
b6cff223-b92c-4c28-825b-75d8d6b192d5|Evansville|4257227|2|5098|43OAG9|Indiana|United States
31efc2a8-15ed-4787-85de-db186040f9e3|Gusev|557882|2|959|OCLR4L|Kaliningradskaya Oblast’|Russia
66d972ae-7aa4-4fe3-b881-10806feed5d4|Boston||2|8511|8I3HDZ|England|United Kingdom
f5830d23-02fa-4d8a-9dfa-43a2e10ded31|El Daein|380148|2|1045|XYA5IO|East Darfur|Sudan
9e590864-b5f5-46ab-bec3-f5f11cce602e|Trenčín|3057140|2|2164|VRWPXM|Trencin|Slovakia
f510f04f-7249-4486-9a4c-dff8b55cd2a7|Manning||2|9176|CCDSE1|Iowa|United States
2c8104ba-c8d4-4c8d-a5e2-ddb2545c50e1|Union City||2|10528|V0ECX0|Tennessee|United States
4e88881d-a505-4349-8330-a08a28d3dc6b|Slagelse|2613460|2|2097|1KGC6W|Region Sjælland|Denmark
5b5ed9bb-c85e-4b45-b092-4b04fb7500ef|Făgăraș|678499|2|790|V7HZGN|Judeţul Braşov|Romania
42e5d090-2d65-4a62-8f71-106ad4fe4806|Jalālābād|1139715|2|31|76PDA2|Nangarhār|Afghanistan
f8d48b12-a52c-4313-a4e3-5f70a82a7e04|Sharjah|292672|2|6|M3KXWX|Ash Shāriqah|United Arab Emirates
d0d3894f-fbf3-4a1e-838b-70f91c8b4322|Tqvarch'eli|611583|2|3542|EHFN9B|Abkhazia|Georgia
b0bc80b1-4b59-492b-9348-881ef5dc21d7|Çumra|317844|2|2722|NXSTGJ|Konya|Turkey
a9b3d671-00a7-4fc5-81ff-b71c493b7744|Fasano||2|10949|M8CF9L||Italy
483ad9b7-a525-4b46-a7fe-865065573745|Abashiri|2130741|2||GO34BZ|Hokkaido|Japan
78bc57f1-e8f1-4618-86b9-16e7d8d5a963|Edmunston||2|9990|773DAF|New Brunswick/Nouveau-Brunswick|Canada
cfd0fc13-fbe6-494d-b6a5-97bdede73362|Sankt Anton am Arlberg||2|8271|EBK72F||Austria
97153742-0243-4cef-8fed-801d63642d8f|‘Aqrah|98822|2|4062|7OHMQ1|Muḩāfaz̧at Nīnawá|Iraq
2647ba33-bf22-43b7-b835-0e8b67844158|Ikeja|2338313|2|136|DUXG5L|Lagos State|Nigeria
6e13efed-e279-4d8d-b25b-840fe208b8d5|Portofino||2|10948|3F9R5N||Italy
4c51d71e-1e3f-408d-a36c-9b79e57eb69f|Franca|3463011|2|1492|UAVJI2|São Paulo|Brazil
d78e036e-938b-41e6-83c0-4e512e4aefbf|Kelkit|743537|2|2827|JC4U8R|Gümüşhane|Turkey
78287fe1-d625-4b2a-9f0c-cef62cb34860|Nuoro|3172154|2|5280|QOFH7E|Sardegna|Italy
fa7b628a-7cac-4211-99cb-192dac084749|Tsu|1849796|2|5366|K3BAZ6|Mie-ken|Japan
bfa60ec4-c9c4-427f-b02d-44e3c1545280|Salford|2638671|2|4665|7ZX2D3|England|United Kingdom
ba2d32ce-4379-4317-8535-19fad31617d3|Lira|230166|2|3160|4F4SSJ|Northern Region|Uganda
8f1721a7-98be-4d74-b8d4-b0f3fb1824fb|Saltillo|3988086|2|5989|PYLXLK|Estado de Coahuila de Zaragoza|Mexico
14b33e98-be40-416d-b28f-40f079825e5f|Jaguariúna|3460200|2|1480|R8NLMH|São Paulo|Brazil
3afa017c-5f4c-4f14-8d91-914eab668505|Papillion|5074792|2|6202|B9NHG1|Nebraska|United States
9ded0c7a-4e99-46d3-ae79-648341df6ddb|Brzeg|3102459|2|626|GIUN23|Województwo Opolskie|Poland
fec04736-a858-47ed-9de2-83459f19db4f|Muroran|2129101|2|9572|QE7JSQ|Hokkaido|Japan
3cdb3b80-12eb-4f32-b1d5-a713267dfddc|Princeton||2|10014|M7GJBE|New Jersey|United States
5630ee1d-fdfd-4d7b-b3a0-5e5facbd3a6d|Weinan|1791636|2|1779|W0UJ9E|Shaanxi|China Mainland
f2fbe426-9534-4950-9046-9fac52e05f2d|Valencia|2509954|2|3308|XULJ42|Comunitat Valenciana|Spain
8f344e29-0fc0-425c-9f0a-a386db39213b|Halle||2|2081|CFAGLG||Germany
ed907bf1-1ac5-44e8-943a-8fd88f69283b|Fayetteville|4466033|2|4881|EX90HG|North Carolina|United States
317bb46b-c317-4fd5-8971-c95298644bf6|Monroe|4333669|2|4824|V720D2|Louisiana|United States
c1b5158e-a6d5-4308-8ea3-16d6ec58ce0d|Kufstein||2|8274|GCPP9H||Austria
08fdf073-3006-411d-8c03-3234ee59d263|Mane||2|10939|C0NTYF||France
a34ef37b-2987-4bbb-a81b-3c4f9f7cf1b2|Ivano-Frankivs’k|707471|2|3092|H1J2CC|Ivano-Frankivs’ka Oblast’|Ukraine
3587a9e7-3258-440b-ae53-2da1ab566be3|Harlan||2|10776|H8NQJX|Iowa|United States
885521bf-cbda-4116-914d-9a2a08f4e606|Tomigusuku|1850108|2|9278|3DSZH3|Okinawa|Japan
97445284-67a6-491f-a9b0-e2d3d1d6b6b6|Ełk|772621|2|535|ALP0BM|Województwo Warmińsko-Mazurskie|Poland
8ec297d1-d5b2-4021-9a60-ed05e5b0a507|Garland||2|10869|H5052P|Texas|United States
69662e98-8704-4b93-ba8e-27183fb26d46|Smach Mean Chey|8740221|2|5494|ATT4FP|Koh Kong|Cambodia
0bea8b45-1be4-44be-9637-70f5133aa44a|Mashhad|124665|2|4147|EXSDFT|Ostān-e Khorāsān-e Raẕavī|Iran
64c4628d-dde2-42e1-aac5-3e8af1fe1fd8|Yanai|1848550|2|9438|GBYU7G|Yamaguchi|Japan
9b857f47-a7bb-44f1-b32a-4e7f997c41bd|Bago|1300466|2|5783|SR46C4|Bago Region|Myanmar
f90a5963-7c98-4e74-863b-27d9b97a9f69|Fredericksburg|4760059|2|6512|CRS6NU|Virginia|United States
be777ba0-5281-4021-b883-3a87c65a4f53|Leeuwarden|2751792|2|239|MESAV3|Provincie Friesland|Netherlands
d5b0a23b-5ffb-4b90-98e3-68d0aa12604e|Midyat|304382|2|2631|2JHDOP|Mardin|Turkey
c8e83dc7-ca4a-45ab-88fb-7316ffa1dcaa|Bursa|750269|2|2875|HAPZWZ|Bursa|Turkey
6e3c1bb1-da44-412e-8743-e1d70fef23a2|Pátra|255683|2|3599|KZGN2M|West Greece|Greece
75456d23-e6d9-411d-912e-1b4421ebc7de|Bentonville|4101260|2|4740|ZVDNSU|Arkansas|United States
aba0fd02-ee06-4933-8fdd-96c8bb3969b2|Onitsha|2326016|2|6142|PI4V2A|Anambra State|Nigeria
997e3df0-3b92-4894-985c-5cddfa3c983c|Wakiso|225964|2|3145|BWF4UL|Central Region|Uganda
2597ecf9-13d1-4125-a657-3b90d1096c8c|Central New South Wales||2|10341|07Z2FM|State of New South Wales|Australia
74988d26-d1ea-4ce2-b38f-199a07c259fa|Polkowice|3088435|2|584|CYPBBE|Województwo Dolnośląskie|Poland
8c334120-09cc-42f4-ad90-17bee121fe8a|Wolverhampton|2633691|2|4633|QZHDYF|England|United Kingdom
68df4e35-7a00-4d58-a966-384bc2a33059|Pembroke||2|10095|R2BSNK|North Carolina|United States
bcd179ab-e876-4027-af53-8bbf9daa9705|Amman|250441|2|5354|TR4JII|Amman Governorate|Jordan
d77f90ba-2458-41a1-b4f9-e1d3f3d7ab55|Arica|3899361|2|1730|M6DMDC|Región de Arica y Parinacota|Chile
dc47b33a-516e-422b-9365-3a6f19c15999|Morristown|5101427|2|6214|BSZHWJ|New Jersey|United States
f0d0d37b-873a-4e28-8c96-2e861ec092e2|I‘zāz|172082|2|2273|Y3MAPY|Aleppo Governorate|Syria
75f1078a-de23-4fbe-a0f2-3345ab129fe8|Purwodadi|1630333|2|3885|1N14BJ|Provinsi Jawa Tengah|Indonesia
97655d92-3752-4bb2-b86b-e24700fc5938|Roedermark||2|8860|8TXH75||Germany
3a8a5347-7a6b-489e-8c8c-622f4af6494e|Tremonton||2|10590|JHGEFY|Utah|United States
8d374ca5-2eea-463e-8e7c-1aa0d8f49366|Mamoudzou|921815|2|4453|DLYWO0|Mamoudzou|Mayotte
fc8ab560-87a2-4d40-ae14-8d01f85fdb2c|Canton|5149222|2|6263|NZ3QXL|Ohio|United States
3d19497e-6c8f-4e74-bdf6-f4f780e4368c|Zárate|3427213|2|94|YRVUPN|Provincia de Buenos Aires|Argentina
085410ca-9e03-4c2c-98ed-b55bdf9aebe1|Hanyū|1863173|2|9671|YZE2XD|Saitama-ken|Japan
0d705ef9-a4ab-403b-80d6-e02faa8c43c8|Roorkee||2|9133|O87FZ2||India
4a435b69-c3b1-46c7-802e-07a13b644cb8|Lecce|3174953|2|5294|33ESBT|Puglia|Italy
65186c8b-f242-409b-9b7d-4ad21a3fa867|Kalush|707099|2|3086|EYESRG|Ivano-Frankivs’ka Oblast’|Ukraine
835af8a5-562e-4783-a6c9-8331b7e2b257|Norfolk||2|8549|HL1W3G|England|United Kingdom
fe1a22c8-ce8c-4040-b7de-a4a0aadb72cd|Jatibonico|3556334|2|1971|0BOP1E|Provincia de Sancti Spíritus|Cuba
f8b412f7-d67c-4c1f-bab6-4d56ae629808|Mount Panorama||2|10383|U9L3A4|State of New South Wales|Australia
37c289a9-eb4f-45ca-bc7f-dd2a290503ea|Cholula||2|11128|45LA2U||Mexico
1f110579-15e5-4299-aed5-47d445e08e99|Shoshone||2|8374|I3RLQF|California|United States
ba23dd3f-f6ad-40ea-b077-a2c8aafaf6c1|Santo Domingo de los Colorados|3651297|2|3245|NXM2YN|Provincia de Santo Domingo de los Tsáchilas|Ecuador
80a2b6f6-8547-488e-8be0-7656323c1bde|Jalingo|2336589|2|6193|V87MFQ|Taraba State|Nigeria
2fbeca9c-5d3f-4e46-bf36-9d0a942cf6e5|Ayers Rock||2|10109|091BT6|Northern Territory|Australia
958d9ea3-3609-4f24-bba8-8ed2028b952b|Trochtelfingen||2|9012|W3FL8G||Germany
f814cbb2-9607-405c-8027-7f1caf0efc87|Isla Holbox||2|9821|9A4GZS||Mexico
5d6ca9fd-b3d7-461c-8337-559984004c14|Starkville|4447161|2|4870|LMSL8C|Mississippi|United States
0d254fd2-7824-41ef-88c3-c540c64c112e|Boussé|2361845|2|1351|XBR4U2|Plateau-Central|Burkina Faso
61244539-afe5-44b7-9d32-fa61ba4e0acf|Pontevedra|3113209|2|3341|V87IDG|Galicia|Spain
a0fdb0b9-be99-4ef4-b06d-ca94ef307912|Tsirang|1252608|2|1566|9MEC8B|Tsirang Dzongkhag|Bhutan
82d85113-1497-4fc7-a1e1-67d565a42608|Bazaruto Island||2|10726|LABOTA||Mozambique
9de84daf-f163-4150-9433-60687764c485|Seven Mile Beach||2|10375|M1KAHI|State of New South Wales|Australia
6bc1f086-6754-4f2c-ba15-30c47bd02901|Kızıltepe|307084|2|2652|MBXOUU|Mardin|Turkey
8548845b-b70d-44cb-9ed0-7b3a0844c977|Waldshut-Tiengen||2|8861|8WAVAX||Germany
9856e09e-0ccb-4b95-ad7c-a1c9f6af3696|Aberdeen|2657832|2|4613|WMHXIE|Scotland|United Kingdom
cd2b8b98-5d06-4b00-a901-fb2dd32b6791|Columbia|4575352|2|4926|NL3N9U|South Carolina|United States
5ca7338d-a50d-4365-ad1d-5c2975ceb9b9|Zuwārah|2208425|2|5642|NMN7ZS|Sha‘bīyat an Nuqāţ al Khams|Libya
953ffa93-91bd-4043-a4f5-5f5efc7890bd|Mityana|229139|2|3154|SSBMNV|Central Region|Uganda
01a44bc7-3ff1-420e-839f-4720a660cd8c|Ise|1861450|2|9594|SKTAOQ|Mie-ken|Japan
1fb60167-31fd-4f0e-9cfc-fe49986cc901|Hoedspruit||2|10832|KCZG8E||South Africa
e58b28ce-909a-4fed-abb5-3734d0b9bee0|Nadvirna|700507|2|3037|YXHQDA|Ivano-Frankivs’ka Oblast’|Ukraine
1ad3447e-2a5d-481c-b23c-3ff9df59ec7d|West Coast||2|10064|IPGUPH||New Zealand
649a2175-034b-45ed-a427-4b9a03b3543a|Mariara|3632929|2|4288|C97K6P|Estado Carabobo|Venezuela
c6af4dc2-bbbf-42d3-ba08-10b5d490be29|Kisela Voda|863675|2|5760|IM9F2A|Kisela Voda|Macedonia
97edb0f6-4f00-451d-8208-9a98e71ee2b2|Kingsbridge||2|8500|6D0K26|England|United Kingdom
d0abd50a-4494-4927-bf78-5fe60a6165eb|Darnah|87205|2|5637|5U9PJ5|Darnah|Libya
14ce79f9-b0be-4224-b53d-39b8f0f21cbb|Walsall|2634853|2|4641|D9RCHP|England|United Kingdom
1937a715-f299-42b2-8035-865e1fa26eca|Jeju City|1846266|2|5532|O45HDL|Jeju-do|South Korea
47af42cf-9212-4cf6-9cf8-abc346ad283d|Kitaibaraki|2112232|2|9272|2ZWJZO|Ibaraki|Japan
dcdd2ec1-0582-479b-bd01-fb22bfcbacce|Manistee||2|9873|PVA11J|Michigan|United States
cedc9a6e-5a5e-4b1a-ab1c-edca17a6534c|Gweru|890422|2|4504|LYZNOH|Midlands Province|Zimbabwe
2eb7de29-cc4b-4ac6-b3d6-f7f20f41ae61|Cikarang|1646678|2|3940|J0N4RJ|Jawa Barat|Indonesia
22d406bd-71a4-4d9d-b53f-cb26c8d62556|Gazipaşa|314812|2|2691|JLBKLN|Antalya|Turkey
4183dc6a-c06d-40b3-af73-b9ffcc8275b3|Saint Helier|3042091|2|5336|ZZPL27|Saint Helier|Jersey
70978002-fd6a-4958-ba6f-0a506e80ac9f|Walla Walla|5814916|2|6447|AUT68Y|Washington|United States
425e3de4-4adf-4c09-9985-8776c451f7f5|Ribeirão Preto|3451328|2|1460|Z3PS5I|São Paulo|Brazil
e982f959-1de6-4927-bdaf-4d8ac1994eb0|Albi|3038261|2|3524|8CEMNU|Occitanie|France
2363a3dc-1eea-4cf8-a614-86ffa85a1c39|Agen|3038634|2|3526|MLWJC7|Nouvelle-Aquitaine|France
27753d50-1fc5-44f0-952e-09a41e865854|Laurel||2|9069|QGG7JC|Hawaii|United States
146d8e6d-fcab-4716-bfc3-513178a0e366|Mehtar Lām|1133574|2|22|1MUW10|Wilāyat-e Laghmān|Afghanistan
1cf79289-6c24-4cba-9c0e-99d867899252|Temple||2|10550|GE9NE3|Texas|United States
66e3d289-6eff-4481-a5f5-f940197304d6|Oum el Bouaghi|2484620|2|3211|NI63PJ|Oum el Bouaghi|Algeria
ef085a8e-a5a4-4842-8094-ed712240685c|Lilongwe|927967|2|5843|P7MSI0|Central Region|Malawi
86fa58f3-f8cd-4b40-acba-47c7b3b877a0|Lebanon|4636045|2|4945|WPNW0D|Tennessee|United States
e1549f82-fba4-4ee2-9270-6c0d4beec0ea|Worthington||2|10138|OL5OGE|Ohio|United States
0ddcb50a-ca9e-4213-be42-9dacb031959d|Erbusco||2|10946|6ZNAZ3||Italy
3c15fe8f-0b3e-4628-8070-c5d24dbc2856|Sancti Spíritus|3540667|2|1936|G8Y2IS|Provincia de Sancti Spíritus|Cuba
36076079-8a10-43d3-8536-0d36fff3b2ee|Cần Giuộc|1586296|2|4398|ZP6T05|Long An|Vietnam
6bdac24a-56cd-47bb-b664-c091acc2c104|Leitrim||2|9209|MP8CBO||Ireland
d49b5c71-cd1f-46e8-b2a9-19e15b20958b|Anqing|1817993|2|1854|6XFMTD|Anhui Sheng|China Mainland
774af20e-540d-4198-8c0a-d6aa577fa1d2|Marand|124862|2|4149|N7TUCY|East Azerbaijan|Iran
17c93e8f-e4a9-4f27-84c6-3d7ead2705a0|Braga|2742032|2|699|6RRT0M|Distrito de Braga|Portugal
511027aa-36a9-457a-a760-b5e45c993d64|Chuhuyiv|710374|2|3114|DMZXBM|Kharkivs’ka Oblast’|Ukraine
024e82c5-3a4f-42e4-8d3e-41db2edf9093|Oxnard||2|10878|Y3XPX8|California|United States
739f4e54-990a-4b46-8431-56ccdff81001|Titusville|4175437|2|4780|HIKD9I|Florida|United States
e5f4ee08-564c-4709-877b-45bd66eceef4|Osmaniye|303195|2|2617|VCR0SU|Osmaniye|Turkey
c7038acc-7055-4712-9f78-b699bf8f6b2c|Bryukhovetskaya|571420|2|966|IEV0P8|Krasnodarskiy Kray|Russia
e5efb3e3-0829-4b99-8f33-e2f7ea8579ec|Suelzetal||2|8881|CPSG5B||Germany
17dc552e-34d9-4899-81e0-2b067acf1010|Iranshahr|1160939|2|5220|PDDDT0|Sistan and Baluchestan|Iran
23c07306-97bd-40f9-9f4e-0c24cdeaea41|Cáceres|2520611|2|3325|ZTE4RR|Extremadura|Spain
d3ef5ae4-ca27-49a2-99dd-e8de341bdaf1|Kadugli|373141|2|1037|6Z92V0|South Kordofan|Sudan
0e4eda3c-fd65-4040-866d-1d8e7c6a0ce9|Cobán|3598119|2|3691|KVT6WP|Departamento de Alta Verapaz|Guatemala
dd19bffc-f77f-4d24-ac39-d698c9a6be6f|Waldheim||2|8853|77I1DM||Germany
a924731c-7072-4009-b99e-5b278ca2fa89|Lubbock|5525577|2|5014|G7D00D|Texas|United States
f7bc2b14-cf13-4112-9c5c-1308bba0a19f|Changji|1529569|2|1748|85ZIPS|Xinjiang Uygur Zizhiqu|China Mainland
0f79bad8-b18c-4574-b69f-e93f1ce8dc84|Rochester|5043473|2|5163|GN1VMN|Minnesota|United States
319fa9cd-048a-46d9-bf92-6aedbc4e5eaf|Zolotonosha|686875|2|2961|H9EK7T|Cherkas’ka Oblast’|Ukraine
5d2aea62-4709-4279-a9ca-6fcb2e6d584d|Ebbw Vale|2650285|2|4587|IFRLTZ|Wales|United Kingdom
bb5d6777-bbdd-44e4-99ec-0bd1ec15a819|Nishio|1855189|2|9515|MH403K|Aichi-ken|Japan
ac7a5691-c5d8-4984-85b4-b3e46f50c1d2|Krabi|1152633|2|2351|67GAYE|Changwat Krabi|Thailand
96a71fe8-16bc-495a-8dec-e362b2e26819|Nay Pyi Taw|6611854|2|5792|INQY97|Nay Pyi Taw|Myanmar
203cb5d0-a522-482f-ac83-9b86dc0ea55d|Mauricie||2|10272|N1EBS8|Québec|Canada
386ebc99-f738-4c89-b5c9-7982bc807f10|North Sydney||2|10115|1Q3196|Nova Scotia|Canada
d0b3097a-209d-446c-9723-7e7aced38ee7|Afyonkarahisar|325303|2|2769|R4OV3V|Afyonkarahisar|Turkey
8f04212e-ed21-4cdd-8dd8-8ec4d5939a6f|Harsīn|131962|2|4170|3D9XDE|Ostān-e Kermānshāh|Iran
ef9d2e42-7d89-4439-bf59-8ab084e7f73f|Wolfschlugen||2|9017|WBR9W0||Germany
1feb2602-f693-416f-b889-4bca18fb17f8|Adams County||2|11207|6Q2ZWS||United States
71dd1539-3717-40b4-b7e4-a3891be83796|Aguilares|3866496|2|1244|7RV676|Tucumán Province|Argentina
cb61ef5e-0afd-48d2-93a2-b83ac8d7e9a0|Okegawa|1854371|2|9582|R5UKPV|Saitama-ken|Japan
8e6e8be2-8453-4850-91c1-efa51cd3396a|Vitznau||2|10961|KL8KG7||Switzerland
56bf5b44-9f1e-462d-b47c-3b0cdfc0fc8c|Kushiro|2129376|2|9593|SINPUA|Hokkaido|Japan
34fb0553-a864-44b9-a2b1-bcf61488f350|Hainaut||2|8301|F6EM7R||Belgium
911f4ce6-2df3-4805-bca8-0628014f26d0|Lafayette|4330145|2|4822|T0T0K3|Louisiana|United States
ac229fdc-7bc8-4a9b-82ec-527fc1792734|Troy|5141502|2|6243|91EOL4|New York|United States
b726c3d7-b93c-4b85-a990-6cbb5da4bd3a|Millinocket||2|9733|9MKS8K|Maine|United States
1167c9b6-ba41-4a0a-a55c-d0c47fc68dbd|Ibrā’|287832|2|309|2093SF|Muḩāfaz̧at Shamāl ash Sharqīyah|Oman
63e77860-7dbf-4812-a083-2d5612ec79c1|Gaalkacyo|59611|2|2211|D9YVIR|Gobolka Mudug|Somalia
872526ee-53e6-41e7-a86f-7f3d8e60fbd3|Borāzjān|140097|2|5176|4EKQ05|Bushehr|Iran
a5e8219f-18ba-4a7a-a6dc-2884083d27b1|Caruaru|3402655|2|1436|X2051A|Pernambuco|Brazil
61916bf7-0fc8-4e7b-9812-6588d3bdbed5|Kabwe|916095|2|4496|IAWN5I|Central Province|Zambia
30a4af19-5b79-4c81-bb74-fc3b40b87f89|Conrad||2|8469|TL26OU|Delaware|United States
effaa738-4d92-42a1-a21c-aca23887a1a2|Sari|116996|2|4108|SQKTPH|Ostān-e Māzandarān|Iran
b3b8b13a-00a4-4993-9c1a-b9e2bb03c998|Santa Barbara|5392952|2|6337|KM97D7|California|United States
000aa2f2-adcb-45d7-bc41-3650b0d6eac4|San Germán|3534749|2|1925|AT0UGS|Provincia de Holguín|Cuba
e6245c07-b3e7-494a-bb9b-73aac2305f37|Werbach||2|9038|ZZ0WZ4||Germany
95d0d628-bb19-4824-965b-03a2f72d0604|Cranbrook||2|9998|U026VU|New Brunswick/Nouveau-Brunswick|Canada
076dced4-0a6e-44fd-9237-8affcfcac4bd|Emirdağ|315621|2|2703|EXVLIG|Afyonkarahisar|Turkey
695ac94b-0223-4d61-be26-9a38c879c33e|Greenwood|4580569|2|4930|OPMA2N|South Carolina|United States
01c0f94a-b139-43e0-a8ce-723c9d6234f8|Val dOise||2|8797|X16XMY||France
733e2148-6b44-4f09-8da8-e55b1735f2e3|Pacific Harbour||2|11239|4JOGIJ||Fiji
bb76b064-21dd-49ca-b666-577ecc8286df|Hongsung|1844174|2|5528|2H17VE|Chungcheongnam-do|South Korea
dffb4c6d-a857-48eb-8d8f-e9a4a547c1e0|Pampa|5527953|2|5017|K8SACZ|Texas|United States
a1ca66c1-36e2-49ef-ac01-b1e157d2ab10|Örnsköldsvik|2686469|2|1082|K8ZTPG|Västernorrlands län|Sweden
998b4f3a-f7ce-4935-8a9a-753fdf2c109f|Nerul||2|9137|PPQWFD||India
48571241-bab0-46d1-a122-2bb53083c2b2|Nyon|2659422|2|10506|MM63LZ|Canton de Vaud|Switzerland
5be2afb4-c893-458a-91db-a6926e9f6a55|Port Huron|5006233|2|5146|7BGNJ2|Michigan|United States
6016434e-6122-4995-9e4f-f5107e872067|Rutland||2|8510|8C3A5M|England|United Kingdom
ee7d49d6-6f00-4e05-b52e-78e55780f2bb|Baja California Sur||2|9838|M4FG3L||Mexico
1bff0f6f-8b3a-4077-a443-5f96458a7192|Inkster||2|9861|CIWOA2|Michigan|United States
c497e1cf-ada0-4605-93c4-400b0b4865c2|Courtenay||2|8328|M3X1ZL|British Columbia|Canada
607eedb2-4642-4c78-9ea8-e0241f1d90fa|San Fernando del Valle de Catamarca|3837702|2|1188|EL62P7|Catamarca Province|Argentina
34334192-1e01-4d69-8c7b-ba8caa16e870|Mount Pearl||2|10086|Y0TGM1|Newfoundland and Labrador|Canada
92dc2ca6-ec15-428f-a622-59a39c80ba3b|Timbuktu|2449067|2|5763|1SVFHY|Tombouctou Region|Mali
fe9086ca-5d40-470b-b186-a9c60144a0c0|Montería|3674453|2|1888|6FT597|Departamento de Córdoba|Colombia
d5e71a6c-0b1e-4d65-a4f0-1bf5e6123a10|Frederikshavn|2621927|2|2126|RBD7QZ|North Denmark Region|Denmark
3274058d-161f-4daa-a618-5acca665da1d|Banning||2|8372|HPZE9S|California|United States
66f14618-a575-495f-8a87-5932c145edd6|Imperia|3175532|2|5299|JQZAEX|Liguria|Italy
1e6479c9-5226-4449-a123-f555b9625dcb|Kukichūō|1858445|2|9580|QW0V4E|Saitama-ken|Japan
ddb51115-8704-46c4-b958-8d174117e34a|Kitakyushu|1859307|2|9562|PM4E8T|Fukuoka Prefecture|Japan
c747879b-a3c4-4452-9d61-cb5668ce681c|Pākpattan|1168555|2|428|S6XOVT|Punjab|Pakistan
3a79a7ef-f3e0-4d1f-ae0b-5f28f36026d3|Mueang Nonthaburi|1608133|2|2436|RGH8BK|Changwat Nonthaburi|Thailand
17e019b1-de04-4f46-b52f-a444e7281b16|Ardahan|751952|2|2892|718737|Ardahan|Turkey
da3186da-f027-41ed-a867-28bda1f6804c|Anjō|1865294|2|9606|TCJ35B|Aichi-ken|Japan
1d5e7432-a6f8-41d6-9583-2979f2f4af1d|Belogorsk|712587|2|3131|V1J3PH|Republic of Crimea|Ukraine
ebd2f4ee-7339-44e5-ac7c-521356c38194|Qamdo|1280281|2|1744|0T401G|Tibet Autonomous Region|China Mainland
6779b548-04f6-4860-8773-32178d35bef8|Murun-kuren|2029945|2|5800|YRNJ3F|Hövsgöl Aymag|Mongolia
c237ec30-26cb-4bae-a2f1-0170266686ba|Macau|1821274|2|5810|658QXZ||Macau
f8e4e28b-f3e4-416e-86a6-ac8494281be7|Hà Đông|1581364|2|4385|U38BXI|Thành Phố Hà Nội|Vietnam
bcf811e8-6256-4d4c-a0b6-1fa2073da0e0|Cúa|3644918|2|4309|N0H204|Miranda|Venezuela
74a542aa-de16-401e-b9d8-207e5ff4d7e4|Lake Cumberland||2|9898|VTE8J6|Minnesota|United States
aff1626b-0ae9-4293-88cb-01864462f2e7|Butha-Buthe|932886|2|5605|XKNFMX|Butha-Buthe|Lesotho
f6b6c8d8-b0fd-49ac-a5c4-cebb2021b65e|Ahvaz|144448|2|5204|06FFGP|Khuzestan|Iran
c7d3573d-0c1c-4d9b-a8d5-098f6f0ba461|Enna|2524819|2|5233|915GDI|Sicilia|Italy
64cfebda-fda2-4698-aa88-82f901f6cb2e|Gualeguaychú|3433658|2|122|75HFS8|Entre Ríos Province|Argentina
94845d18-dc57-47ac-aebf-4a46c413081a|Tokoname|1850185|2|9439|GFB0ZM|Aichi-ken|Japan
2ec4b33f-2b99-4e30-b37e-6731a2a2ca03|Trechtingshausen||2|8985|R991LI||Germany
8748a17a-3296-4b58-abb9-55df7b5137ee|Lublin|765876|2|522|KTDNWD|Województwo Lubelskie|Poland
15d6f35b-02d5-40fc-827e-4b08b134d410|Brandon|4419290|2|4858|QP8MX0|Mississippi|United States
30fcbf98-9d77-4f1d-88b1-57df0d359a2a|Shtime|785485|2|4416|QCZP3O|Ferizaj District|Kosovo
0da01cd6-48d0-4846-aee4-293c44bb1ad8|Krasnoperekops’k|704362|2|3060|U1W8KM|Republic of Crimea|Ukraine
d78e3931-c75a-489f-bb10-d90cfef1a46d|Marijampolė|597231|2|5614|UINVVB|Marijampolė County|Lithuania
23ae1b29-2d23-4153-a08d-68b62ce12a6c|Thanjavur||2|9110|5MAJZM||India
0ed139a3-7c61-4902-a1e5-5e6d2b8bd951|New Albany|4262045|2|5103|K1GQIA|Indiana|United States
f37cc45e-4966-4d57-a952-8f3655e8df63|Walsenburg||2|8426|A3F63I|Colorado|United States
7b98062a-021f-450c-acd4-6ab1a9aa1249|Nazareth Iliit||2||BP9SPI||Israel
4872609b-ed1b-404d-abb8-c207bdf0eb55|Delhi|1273294|2|4016|TVT8Z6|National Capital Territory of Delhi|India
acfc13d3-9446-438d-89cb-d56558419f4c|Corpus Christi|4683416|2|4966|25429P|Texas|United States
