id|name|geoname_id|ivector_connect_geo_level_id|ivector_connect_id|ivector_connect_unique_code
f78edf89-6bfb-4f0e-a8a6-df77fdfb27be|Cayman Islands|3580718|1|46|
ec93858d-e908-4b9f-8421-8fd05f63426e|Kosovo|831053|1|134|
c30d4252-b3c0-4c53-b415-502e194f0f62|Lesotho|932692|1|140|
39eb4a50-b353-4ed6-978e-7aef2f3a4d2a|Beşikdüzü|750735|2|2882|D5L7GT
affdf76c-b24b-408a-853e-d997692c656a|Lamía|258620|2|3603|1QREPF
1152d1cd-6bbd-4ddc-9769-41c4024de73e|Ālbū Kamāl|174448|2|2291|1NKLIY
f24450ee-094d-4c7f-a0fb-0220662181dd|Bouaflé|2290964|2|1705|NPDR36
cfa4211b-29fd-474a-9a60-c9a160a35828|Delcevo|791559|2|5751|ARXOMD
9c023cbb-922e-4ec4-86e5-d25cf5cf1053|Puteaux||2|8760|OXLM57
8062d1e2-ae2c-491b-b668-579b1bf83f4c|Sha Tin|1818920|2|3721|EJDQO2
67535a8b-ee5b-4c92-9660-8111cb5c4b9f|Koga|1859093|2|9558|PD4Y0K
21407610-f109-49c6-a4f6-eeb7ed489d25|Redwood City|5386834|2|6326|ZPOACY
792b413f-59cd-491c-ac36-eca26ed69023|French Polynesia|4030656|1|87|
f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|Greece|390903|1|96|
311533ec-3dad-40e9-bc04-a2ab505ca2a2|Oklahoma|4544379|1|208|
2fbcf854-d543-4152-8cf8-5633d91a4096|Delaware|4142224|1|64|
f5df4a58-2531-414d-9c38-981b75ad0326|Hong Kong SAR|1819730|1|109|
8c818a2b-0adb-48a2-a5ea-2283c0dce2e4|Ra-ngae|1607083|2|2414|N7Y6P3
187539ae-11ef-4bbd-b83c-6e2c2663b7fe|Harrogate||2|8634|ZJ7NV0
e3bd521b-50fb-46e7-bb73-0f0067128ec0|Salamanca|3111108|2|3340|N3HQ4X
04c3571b-141a-41ec-a692-9f88af909078|Villa Hayes|3436725|2|705|A1TP91
e9df25dd-b645-44a1-bec9-bd6b5d473400|Northeast Harbor||2|9732|7H75FV
d0c51b43-3b89-4171-8c35-34cd1560b9a9|Macclesfield||2|8540|FSQMF5
ecd66f37-5ae0-4487-be62-d09cdeac4357|Iyo|1926006|2|9351|9JQVGU
628ee93a-9f90-4cc8-bfcf-6976ec55cd6c|Madagascar|1062947|1|149|
136db5d7-73aa-42f8-a7e8-6cad99bffdbb|Mongolia|2029969|1|172|
16969c79-0fdd-41ec-a53d-3f07f7323c11|Paraguay|3437598|1|217|
77610f56-570d-42df-b43f-6db6608b8fbc|Hakodate|2130188|2|5414|ZX0EBO
8f9c106b-9d3a-4695-b009-7b5164124f93|Kolomyya|705392|2|3073|HO554L
084ccf0b-51b3-4868-8fa9-fff3047f89c9|Portland|4975802|2|5129|4UJ2JZ
b7b93eb1-50fa-49fb-ae41-0c67db429908|Nilopolis||2|1559|PRMEPW
76281312-0b50-423f-9e03-51629786a1af|Independence||2|9689|7UBHAJ
bf110a60-368a-4cda-b5b1-c46d32d3d715|Farmville||2|10601|498RRO
a241f530-91ae-48a2-8a0a-146f6d52f926|Hungary|719819|1|110|
f6ccc634-0019-431c-9ab9-63bd4c0e40a2|Ireland|2963597|1|120|
347287e0-1b8b-4f80-be4a-6c08d4e925bc|Mexico|3996063|1|164|
71678eec-0690-407a-8969-ae78e9d1f862|Cambodia|1831722|1|43|
2f1e8cab-e5e0-493a-8e51-57791db69f53|Ecuador|3658394|1|72|
39079242-600f-4553-b376-83a16a93bd11|Iraq|99237|1|119|
3ef4f9d2-4d04-4f5b-a182-6c12088801e1|Roskilde|2614481|2|2100|7RTMOA
c6dba0d0-5d44-496c-b76c-aeb9c2a9688d|Evesham||2|8564|KFRGW5
8c0958e6-72c9-4fbe-a38f-9717d952d0a2|Fonte Boa|3664207|2|1527|MZ1W03
111ef880-f37b-4f13-b938-350eac8f8490|Dimbokro|2289983|2|1700|4Z2N1G
97a1c48e-c6a3-4141-987d-c77c7cdabe4e|Blida|2503769|2|3232|LH1E90
004b88eb-8b7b-414e-a90f-bbc047f03d78|Bakhchisaray|712969|2|3135|TA7F6T
233d316f-44c5-4a9c-990a-1b60a381303a|Nguigmi|2440495|2|6096|BFG30A
cd4205b0-c47b-44cf-887a-08608e2e2189|Manbij|167357|2|2258|2TNG3I
7f972548-ee8a-45fe-b6fb-667337d72d1a|Blekinge|2721357|||
5ceb4de2-d7d4-4323-bf14-e5c22792bf09|Tromsø|3133895|2|250|8TTLZ4
755de6c4-50fa-44d2-82b3-a11f4bc02d61|Xo‘jaobod|1513600|2|4235|WV031J
2c67abf3-8933-4830-90c6-c6c5d20ac45e|Natitingou|2392601|2|1401|2PCCKF
425aa882-39f1-4b1f-855b-43d06a144e1c|Simferopol|693805|2|2999|75YB4N
6c66f8d8-f669-4ead-bd4e-2725b9e577c7|Ouro Preto||2|11114|7NLJJV
432bb0ce-4190-4d15-beeb-9bc154ed9eac|George Town|1735106|2|6059|0C7546
5caf77ab-cdf8-4a8e-a68c-d1b08bcea3a1|Lieges||2|6669|7GEWE7
5a577f91-3e78-4987-85ab-b4a471a34611|Arbon||2|10505|LYNRLR
5d65f045-87ff-4083-8af5-ce391c469996|Bennettsville||2|10328|BXV305
9729627f-e342-45fa-b80c-dc0792e2ac88|El Oro de Hidalgo||2|9803|0DIJHD
8a854740-cfbb-4cf8-a340-b505b8ae1293|Gainesville|4156404|2|4763|GTYVKF
3f86eb39-27a0-4cf3-bdb1-a0640b44d143|Vorarlberg||2|8282|NJA5LC
6f087cc0-e736-434c-b74e-d418defff59a|Chivacoa|3645671|2|4313|E4OUDW
7a34a27f-75e7-4342-9247-8a427e89d7b6|Wakefield|2634910|2|4644|EXE3G9
c0e24547-9fd4-4bf9-9d07-2c045792d023|Rutana|433635|2|1395|NUN5E5
74bb07fc-0d7d-40fd-8c7a-9360b91e9416|Naruto||2|9435|FZR82T
ad9dc2de-fa40-419b-9db7-2b37d9672c1e|Louisiana|4331987|1|145|
729edb93-7bdc-4a5a-adfd-b59e8496200f|Samut Prakan|1606590|2|2406|4YCT7G
e7394e79-3b4c-4b45-b378-fe59ef354dd7|Ōmura|1854093|2|9650|XLOYBV
e3b9bac5-4421-46b2-8a2c-a13fd3a54069|Pursat|1822768|2|5479|S16U6E
9665f5f2-9f64-44b5-a753-559d91da305e|Oranjestad|3577154|2|1258|34TO0L
916f861f-3c4f-48ca-aca8-4f421ee718c9|Skierniewice|759123|2|500|E22PK1
982ed62f-430b-4e6f-aa87-276119646104|Wittenberg||2|10669|BRFK38
bb95c27d-704a-49bf-96f9-b68910874363|Erzin|296852|2|2570|OBKTSH
76c54a34-e329-47e0-a3f5-08bea9f592ed|Samburu|180782|||
4ea186b9-1320-428f-ba2a-919eed649c04|Kedah|1733048|||
4ce28c21-464f-40e5-b5df-6d13c5e11f12|Hankamer||2|10530|0EZENG
beb79ca7-f444-49c6-8ae3-8cacb6adf5cd|Dover|4142290|2|4753|MZVM60
a15bc60d-2a7d-47e3-930f-a632709d8503|Weinheim||2|8917|HF93BJ
c5cead80-0032-422a-9eb4-316af27b6ef2|Wrocław|3081368|2|553|X1Z4HO
48a8b326-147f-4c86-8fe5-62e82b5a6798|Falköping|2715568|2|1127|QHLZGM
76b02d0c-0a8b-4dd9-ab61-b2471eb34b90|Tampa|4174757|2|4778|628WHA
4da99333-041f-4c5e-871b-9f4011d21933|Nalchik|523523|2|924|8YLNOQ
fa5b105e-2e9f-42ad-bf20-7b62330936b2|Johor||2|9742|4XR7Z6
7ccf4274-27aa-4d44-92a8-1b4c57e452f4|Cojutepeque|3586977|2|2246|K2TCAY
3f141fe3-96af-4840-af13-deaae7294bba|Yuzhno-Sakhalinsk|2119441|2|1007|APQKCK
050d7872-0bb0-4447-a720-de68918dc58a|Pasig City|7290466|2|400|4OJ05A
d985909c-1159-4e1f-aea2-45d644ef287e|Łódź|3093133|2|603|V199HD
4a659972-00d3-4ac4-9a0c-a4b11f8d15e0|Szolnok|715126|2|3767|ZBPLT9
94b9d937-d7e2-45f7-b4d3-acc6d05d64e4|Douala|2232593|2|1737|J2PUBR
2fea35b4-7469-470c-8e9c-b92b016dcae5|Rio Bueno||2|10810|TOZL7P
d36fe753-6310-41c1-9fbf-53575f3146dc|Chiredzi||2|10835|TP412J
19947338-78e4-476e-a97f-6a02cd159ddf|Benevento|3182179|2|5321|3DQUZP
7254bd31-2c99-4f2b-942b-925085f8194c|Cabinda|2243271|2|85|QNQSFZ
1b8bae56-8687-43d8-a9b4-cd6a88b37015|Perugia|3171180|2|5276|49MS9J
f61ab711-e55f-46a1-89d3-e2754f054231|Orange|5379513|2|6324|7QX5CW
d68dc649-d3a2-44aa-b699-8fcf50344ede|Chok Chai|1611135|2|2482|FR1KRJ
337a06dc-05e9-4ae6-a99a-0834ecc50b96|Carson City|5501344|2|6372|AMR9Z9
a8852c1f-5db4-4dfa-8b72-d3b338daa22d|Mobaye|237478|2|1638|LVCPRY
744524e5-cb60-4874-8a92-c052fe16d7a3|Laughlin||2|9984|CBBBWD
df1a1833-c926-4628-acdf-85390d6e4b88|Athens|4830668|2|5046|NFMW4T
d526e629-6ae2-47f5-bbf6-500863333cf5|Kokubunji|1858964|2|9410|DUTJ8V
9027022d-87e8-4f56-80bc-3b2230c8e98d|Westminster|4373238|2|4842|EY2KYN
ea7652d6-08c8-4cce-a64b-a66eba6e0f04|Grosseto|3175786|2|5300|1OA4DV
c17e5747-ee7c-4816-af21-2a9d78dc6dc0|Rockingham|2062338|2|4525|RZ9Q3J
2ea984be-effa-41eb-9edf-b8e77a859603|Sarny|694792|2|3005|FBZE8S
ef7cd960-8a52-4376-9270-e78b5c64c0c2|Jagodina|789923|2|854|BDVIVC
2511e40e-9a63-443d-b2f2-8f8783105c7f|Haut-Mbomou|238639|||
d2655367-1df4-4c13-8b09-fe812d800897|Floresta||3||2IDV19
8668d576-caf2-4c34-9765-7c05d3c08b27|Los Palacios|3548993|2|1963|IWW9JA
077c776b-2f0d-4c36-9057-44c42be7211f|Avignon|3035681|2|3514|SNXY3K
8d587a97-0b0a-423a-b322-4b30d77ed35d|Toms River|4504476|2|6210|WA895Y
b522e427-46b6-4c05-a1d7-dcf08255e151|Mbeya|154380|2|2944|SY1PEV
c49aa5f3-4fc5-4c56-b702-866dc5787601|Poughkeepsie|5132143|2|6236|152KRQ
c877f8b4-e212-4f89-a2aa-236f53209e66|Point Fortin|3573899|2|2912|XBDWRO
e16c38e3-838d-4d8f-882a-c050f9bdd220|Macuspana|3523791|2|5906|HOO4DY
6a57a054-45a3-452f-84b3-3200739bc0a2|Playa de Palma||2|3387|F6TZW5
65266ab2-0569-4d11-8ff7-a20eda2badf1|Vidin|725905|2|1359|WI0P88
629d494a-7f7d-42de-99f7-b60011de7d13|Des Moines|4853828|2|5053|3MWG9Z
e8b3aaa8-2c2a-4d8f-afd5-d45b35956cab|Chattanooga|4612862|2|4934|RSMV0T
ee929f18-1032-4fc0-8b56-93e77601434f|Huez||2|8668|0A07T2
68869f88-7415-47a1-981b-f41b68f03c3d|Verbier||2|10520|ZW259V
4cc39d64-3212-4862-a84c-e8f75ccc3703|Termas de Río Hondo|3834502|2|1170|UAUSMV
87fc8932-e353-476d-8d14-106500d5364d|Poptún|3591181|2|3658|JGQHRJ
c60bb933-56ec-405b-a2e7-88053fe797d6|Jaruco|3556351|2|1972|YWT933
d8a79d18-fdf0-4655-9257-649d84c76f75|Padova|3171728|2|5279|GTMR53
73b16f87-5ac6-43c0-80c0-33fffdc8fe88|Gjakovë|791646|2|4430|NNQ05O
e08fe8b1-8097-4f89-af04-27f76a61f45b|Fort Dauphin|1055433|2|5704|QYOV1K
60b85a14-5508-46ed-86ec-6c2e490ae0d4|Nagua|3496021|2|3182|VGD0WB
7004f411-6209-4ff4-adfc-be6179951c75|Lautoka|2204506|2|3429|XKS6T9
6b648a47-229e-4584-85ca-2ebce778fc72|San Juan del Río|3518692|2|5883|LTQ7I7
4a14083e-d795-4066-860a-c3c3b4bef6af|Conca dei Marini||2|10944|7DAMN3
9371fd2d-9924-433c-b419-1265cd2c8304|Zihuatanejo De Azueta||2|9815|5C17V7
96cc7d62-792f-4d96-8a6b-432c195afd1c|Ogden|5779206|2|6379|2AB8FM
523b2155-7511-413f-b679-58da63dee68f|Zell Im Fichtelgebirge||2|8878|C1W8I0
41dbe345-d7b8-4859-bd29-62ffcd62a6fa|Juigalpa|3618908|2|225|D7SB3C
c92593f1-a708-4ed7-bafa-04f290c36289|Isfara|1514896|2|2527|OW5PQE
f492d348-b664-4a3b-8257-b6db7b2c3e4d|Nordenham||2|8854|79MLDX
a28247c2-b029-4ddf-aaab-89cc0fa8df8a|St Barts|3579132|2|1407|E18PUF
a328b65a-9102-4729-a548-259c29885ef1|Isle Of Lewis||2|11279|9YN4OD
177a8b25-04c0-4861-93c7-d6f82ea79dec|Kaesŏng|1876373|2|5504|UVCUCK
23796065-ac8a-4f81-9869-c1f0247958a6|Hope Valley||2|8588|O2I6ZK
d9f2f95c-e94d-44aa-ab33-6092f8d441b8|Roedinghausen||2|8907|GB4HYK
9b843aba-67af-4c67-a766-c7bcb491cd6f|Lushnjë|3184862|2|59|9CO5BD
acc7a910-b94a-46fb-b32f-1e7021b56d4b|Rogers||2|8264|VDLGY9
f412511e-f297-41a1-a602-c92473b49b1c|Winden Im Elztal||2|8976|PPNDNG
9b206f68-140f-4bd9-a8e3-0c988f11a4c5|Takahagi|2110893|2|9327|7JYOL9
9eeb4865-db4a-4c3f-b750-2a8f35e34b66|Hacılar|313013|2|2684|7TMI2J
3ccb66ce-125b-42d0-b221-20aef5761401|Moroni|921772|2|5497|BVED3O
e2a7a31e-231a-4edd-aa91-9592bbef9f36|Abomey|2395915|2|1406|0SK1G8
4679229b-1fb9-48f6-aec5-6b97730aca84|Palmdale||2|8352|82468Q
5608838d-151c-4fd0-afbe-cddc7f570b66|Baqubah|97990|2|4049|NRNRLX
7591dc56-f0fa-4147-a2b3-736ce9e3fdef|Kolkata|1275004|2|4020|O11X96
cf7d7fc4-fb6c-4ea4-9c09-d1e53a96a1c8|Warberg||2|8997|TN5S31
f0b04b14-5f65-499b-8f53-4e5566e75246|Bayreuth|2951825|2|2069|LCSCYV
d32f60b8-3fd4-437e-a6d0-06cb5fbe68da|Tupelo|4448903|2|4871|WUS087
e2d60c1e-7471-4a49-8a4e-65c867bc926a|Polohy|696677|2|3018|UB35YG
1bff0f6f-8b3a-4077-a443-5f96458a7192|Inkster||2|9861|CIWOA2
bcd85065-00c8-48a9-b0e2-64b55744fb38|Puducherry|1259425|2|3996|YYDYUW
2c052c48-20de-4437-8fca-d03904e71a1b|Hastings||2|8618|UKSN0Z
970541d8-5c81-4202-ab12-a79406047aa5|Deçan|791580|2|4429|248W85
8ab418ae-4f26-4525-8d7c-8b2602e01c96|Khashuri|613988|2|3551|K84OVS
46e110c5-df94-475a-a4a3-d9aa252f7fe9|Leskovac|788709|2|849|UT23MM
043c1f04-e88d-41a4-bb4f-fc9304f406ac|Dammam|110336|2|1028|RDQQVM
341d58ff-cc53-465e-b62e-88f7e9af996e|Reconquista|3429594|2|104|2ATBM3
99f03e1e-66b7-400e-860a-09b297eaf4b1|Ried im Oberinntal||2|8292|UHBC2M
87490dbd-52e2-4ef9-b473-d9fb917e0522|Waikato||2|10067|NUSE33
e07c3d8b-6df6-461c-b1a2-9e02a1c8ba24|Tuscumbia||2|8186|SP6L25
21bfd195-9b1a-4ff7-806c-38ce5578c43a|Mercedes|3430708|2|116|TTM3CX
7e28124a-219e-4dd4-83e5-0d036db7e05b|Barnsley|2656284|2|4734|SRB03Y
96e78603-5763-44bc-8ad9-ce93eed4af05|Indramayu|1643078|2|3932|04WTU3
80658304-d2c2-4aad-ac06-e0274f64fea8|Colwyn Bay||2|10630|VIKBU0
1f297dbc-9b62-4b9a-8e48-a78e31882296|Guadalajara|3121070|2|3352|F1OHCH
6e65cf82-b26a-4667-b359-ea84685d2929|Attock City|1184249|2|483|7LPNXL
9dcae650-dadb-4ef1-b309-e785d444a4b5|Greenpoint||3||PJXASS
829cc5f5-685a-4eff-ba22-d4a3ed490b32|Fès|2548885|2|5670|9USUQY
ab227c50-09ce-4803-add0-f465ef840b47|Palmela|2265223|2|662|FX37NV
8aa6a160-8752-45ac-ba81-9eab62676788|Marshall||2|9860|AZ73VM
af506e42-bfbd-426a-9358-83ffafe60a3d|Tamworth||2|10390|YTFB35
6ae06579-0a46-4ea5-8cb9-01e25429f1e4|Buta|217570|2|1628|0AWMGU
8cc2b982-1d31-49ce-b3d5-fd25b2ba2093|Thief River Falls||2|9883|2Q2MAU
806875a5-9f77-42d5-bc87-2201e33c407e|Rodez|2983154|2|3449|J1YCHX
3837574b-48cb-4cf3-a048-634db15e7238|Oberlin||2|10132|DA2P69
b97e8d6e-694e-41b4-a552-a454559135fb|Kampong Chhnang|1831167|2|5490|OMK64Y
df9bcf98-6b6f-46f7-851c-bf3af38fe2df|Bowling Green|4285268|2|6462|S2V882
2e2b0be4-1e9b-443a-8fc7-59096b65db24|Holguín|3556969|2|1974|L4AXKG
2974419c-1b8c-402a-bd2b-88c75fbed5c4|Sturgeon Bay||2|10674|I44QJ8
fe81a6fe-7e2d-4559-805d-925ea911ad7d|Wyomissing||2|10239|TXPD6I
f8af7c56-8d30-4694-b982-2a7ac67ddb41|Takahama|1851155|2|9684|ZXFIJB
1a17bd6f-658d-48ec-9a00-dd36a94dd048|Qionghai|1806488|2|8415|JQ3M26
ee48420f-b47b-47ee-9ffb-d506436214c8|Wels|2761524|2|1247|QLN94N
db5790ce-dede-452e-90d5-f4764af45d09|Westmoreland||2|10232|ELJ3VH
e53c374d-c289-4ddf-877b-14e5302e2d47|Knoxville|4634946|2|4944|TKAF9Y
05a125a2-f51b-4c0a-8c32-100e3bad1537|Mostar|3194828|2|1306|GAQWD0
dda14307-e68e-4e06-bb5c-079d39ca61f3|Dublin|4192205|2|4798|5EWQF2
bda6ff17-031e-456c-9c78-504848d9077f|Bulawayo|894701|2|4506|LXFHLX
b6f29696-1c7d-4d06-89cc-f9dd3a7a3c7d|Ancona|3183089|2|5331|XDZL5T
96c50836-7944-499f-9c55-2535925e54d7|Sitka||2|8201|V8TF0H
25928599-6f2f-48a8-a149-1fdc43b9d723|Kahului||2|10987|G5WA4H
7909fab1-c8c6-4e5d-a069-90b602dced58|Vukovar|3187047|2|3737|WC8Q9M
d404edd4-9893-4b46-ac99-a2fdc48aab52|Popayán|3671916|2|1884|C4ZAD3
e6d026c8-77b3-4dcc-bb27-2c9fb88a5158|Saint Paul|5045360|2|5165|UR7FKU
b5a344b8-85ef-4723-9402-7108df12e289|Brookings|5226534|2|6431|RUVSA1
03e15f32-e113-4ccc-bbf5-23090f3500ce|Miyakonojō|1856775|2|9405|DOJLUF
471fdc75-7ea0-4533-826e-e0673f93dca4|Požarevac|786827|2|845|O7MWOL
194eae73-c93f-4148-902b-8f488f9de3b7|Sóc Trăng|1567788|2|4357|1WG7OW
c4453d36-9db6-4cfc-a346-6068f55c1cd3|Namur|2790471|2|1325|8YZ7JJ
48f5a64e-8629-4cb2-83f4-c0cb165fba5d|Kilkís|735736|2|3621|YSQSSK
bd1d2ae5-01c1-447c-922b-fedcab1098f8|Hoi An||2|10788|267ZVU
8a93d543-0480-43c2-ae7c-3295648618f7|Les Houches||2|8759|O5FRHV
88d3b00c-f406-4e33-81d3-07cb68536586|Hajdúszoboszló|720276|2|3783|JERRQ5
554e3542-f1d7-4923-b71b-8dcffa22f651|Mioveni|7733099|2|837|UYXRF7
b2cd62ad-a5fd-43ec-8cd7-cc864906f30e|Szeged|715429|2|3768|NGYUTJ
0b7bb573-3e34-4bff-b6cf-8a5836c5ea7a|Las Breñas|3848687|2|1212|3YRU6B
08e0b712-b842-4cec-8d3e-fa9d228cea2c|Niihama|1855425|2|9375|BEBZ4C
d116d099-a86d-46d4-9c9c-78a814c9a16c|Glostrup|2621356|2|2125|KT8TTL
d8838e3a-ec89-45de-a81d-ea3274c984cc|Lillerød|2617658|2|2108|X5G2CP
186e4e5b-01c3-4ff7-a354-21a20007d0d9|Jos|2335953|2|6190|YSJU47
94b1ff06-bbb1-48eb-89bb-b1b707bc4e44|Yaypan|1512320|2|4225|62PSIN
89ff2334-8530-4ab2-a044-2e70f84de161|Friesland||2|9966|NOB6P4
8ad80e0a-722e-4cec-83bc-cb38533ae05c|Walluf||2|8940|KOP6WH
2cfc318e-2298-4607-af09-307c2d1cf264|Dakar|2253354|2|2203|LQDIYG
84ec2c24-5677-4c56-9eb6-e80fdd55c361|Bandırma|751077|2|2885|DPXON0
1de0f2fc-8e2f-4b23-8db6-37abaf34edd3|Kashima|1859941|2|9464|I820FY
ce2b39bb-d4b1-498b-b6d6-bb3f0446e0c0|Tizimín|3515504|2|5862|SKV9L7
eda6b068-2421-49f5-8909-e64af7df3d77|Paterson|5102466|2|6217|0RAMI2
6a3b0bfd-cc1c-4e39-af65-8403d742c766|Aş Şuwayrah|98459|2|4054|304LJR
283f745e-b273-421c-9901-5f64422d6493|Taza|2529317|2|5657|JS9LIH
ed4139d5-cdc5-499c-af61-d9197f3dcc4c|Mineral Wells||2|10543|DGPZI7
c8641691-9c18-4dc0-bcea-a6704245aca0|Antalya|323777|2|2756|12BUBD
2db5bb0b-33f1-4057-bac7-2eb1de220abe|Tweed Heads West||2|10381|TNODP7
26b09d04-ceba-42ef-84f4-68225ea0b736|Al Manşūrah|360761|2|3292|U56OFB
43db21c2-4d1a-498a-95da-164f0d115925|Busan|1838524|2|5520|038TCZ
7458ed1e-9c7e-4795-8785-bba29fb7247c|Goa||2|9138|QMOJMT
61f43d12-f105-4571-bd83-47916face941|Kakuda|2112455|2|9581|R5F7QG
c613a782-2951-4628-80ed-619448632dd1|Zighy Bay||2|10962|2DA84K
ecde7a59-302e-4454-83f9-1b249cd6c22d|Burgas|732770|2|1383|RZCYLE
3565b1a9-de7e-4b99-8ebd-cde3c7a3c243|Ortaköy|303290|2|2618|4MKTHM
39686d27-7311-456a-b9e7-47ef0991a85b|Oban||2|10300|7F78YC
321accdd-660e-4e5c-b946-dfafd407004f|Mendoza Province|3844419|||
e29287ed-5526-4e64-b76c-55f60b1c5f3a|San Antonio del Táchira|3628549|2|4272|NV5AIF
4853f25d-4c4f-4db7-8708-52ec4d2858b3|Tainan|1668355|2|2919|QL4CU8
bbce626c-2d6e-4f97-8b38-9258999ed793|Namibe|3347019|2|87|XNA2PA
1224af56-a00e-444f-aa9a-fb26757a4b95|Tecklenburg||2|8935|JMNA4K
f8e322f0-15f4-4c8b-aa03-388f5f6185de|Rajkot||2|9109|5HQBGF
f2184285-ae02-401c-b4bc-0f4f897d6364|Lansing|4998830|2|5138|1CQBEV
6a8fc463-cece-40ac-8f21-b35c0fa6cc1c|Warren||2|9869|IUBYW0
fc489f5f-de96-4a36-b76f-cb681de1c104|Oskarshamn|2686162|2|1081|AXW7B5
b1682373-3e7e-4a9c-9c78-317c2d8ddf30|La Esperanza|3594703|2|3674|21DZV5
fddd6298-92be-41e2-b0b7-73655ddd7dd1|Arlington||2|10860|F50KQV
63b619f5-42c1-4c66-87af-fc8796c70991|Tabuk|101628|2|1017|GZUE6Y
7a21b407-c7a8-42f3-b540-f9e30fbe0d40|Pangkalpinang|1632654|2|3897|C9WYY9
e9d2ea88-84ee-450c-b810-e96b4b99463e|Tulcea|664518|2|729|0D8XMS
09635ba9-5ab8-4de6-a440-82444e5327e6|Pergamino|3841490|2|1200|7QV47E
e12d88bc-a4c7-45c2-89ce-d1aa2981483a|Sano|1852964|2|9675|ZEVQM7
a6cca0a1-f25f-49c8-a8ce-7af60ad36207|Mbabane|934985|2|2292|D8WJDX
21efe2bc-b189-4478-94a4-4ef35ef916ac|Maui Island||2|10801|L97G43
1da234c7-9cd5-45c2-8296-ea43c53feba2|Kungälv|2698739|2|1103|MWHDCF
6987dea4-6702-4f97-8520-1cba56b2ad4e|Grangeville||2|11208|524UZG
a6447b20-5346-4900-9b4b-d069e5ce1458|Rudrapur||2|9120|BX4K10
d69fe718-c251-450c-82e2-e854d6ab0547|Pushkar||2|9100|0THWFC
42c2bb62-7d88-41b5-be29-84766a00facf|Saint Joseph|4407010|2|4852|M2QXQD
d3b69e2a-398b-41f5-9dc8-663669f7cf9e|Khanu Woralaksaburi|1152953|2|2353|ZT69W9
e8e7b100-9802-41cf-9b4b-bb5483d0bc3a|Yūki|1848096|2|9261|2KX1AR
b4b7f6b7-27e8-44f1-8281-c1ace5e3b4e5|Truro||2|10125|SBCAO9
7708e6e9-3609-41e7-b1a9-4a465758221b|Hūn|2216645|2|5649|CGI8XN
ba2d32ce-4379-4317-8535-19fad31617d3|Lira|230166|2|3160|4F4SSJ
fce6f264-0ef2-4411-b66d-91a4199cfea0|Ajdabiya|89113|2|5641|ZFL6IF
15d2886c-4a34-4ab6-9c03-9383b219f7b6|Panama City|4167694|2|4771|1LH7IF
4ecab0d8-cf89-42c2-823f-2a39f73cf5fd|Tres Isletas|3833794|2|1168|ZWDD34
2294ca36-d6ab-48b0-8411-075b3df1ccc7|Freiburg|2925177|2|2061|72CPBX
ae569e8e-d732-4de1-86ac-02416e35ffcf|Ünye|738349|2|2784|N530YV
b7bd35f9-ffc3-4265-bfd0-75a79d13e0f5|Greenville|4695066|2|4976|VO7XUJ
8de17577-3142-467f-98d5-f45abb6ddbb5|Novomoskovs’k|699445|2|3032|NL77B0
c680b101-758e-419d-b54b-20da97d3b91b|Rensselaer||2|10051|N1XEDX
dead21af-1775-4a1b-b699-d3a0c35080ec|Champaign||2|9084|9TL42L
1602b8f5-6c06-4022-ab13-e8a846ea743f|Snina|723559|2|2149|S43EQK
73983bba-45e4-4c38-8f2f-cddd40dd8c2e|Yangzhou||2|10920|NCMXSA
77ffa655-1534-4059-aa8f-48d577ab84c9|Wilflingen||2|8903|FN41QT
dafee470-4a53-44e6-a0fa-2395fe77e608|Asunción|3439389|2|715|SBRL1X
76203b8d-5796-41d6-b395-15ee112832da|Sátoraljaújhely|715839|2|3770|GLRHC9
c1e46999-1a86-4669-b9c8-352ef79814e9|Peninsula Papagayo||2|11072|G48UM6
1fe360f5-0d14-441c-ab47-68394471e83c|Richards Bay|962367|2|4464|I2GZFM
eef6f2c3-05c1-4d5a-bd9e-f29ecaa37eba|Kičevo|789527|2|5747|3GI1W0
63b219a7-6e83-42ea-a808-fbd138b5494b|Monte Carlo||2|10999|69M9CG
6e2c407e-a4a0-402e-aeed-c33bfd08111b|West Memphis||2|8255|0VCPCW
8a973d01-ba4a-46c8-a2f4-bb14be79f371|Resistencia|3429577|2|103|MLEOI9
4936958f-c9b7-4ff1-a099-479b9fe1ca39|Norcross||2|8820|RTICQ4
90b89fc5-074a-45a3-a88b-a5f7713893e7|Oyo|2325200|2|6136|NRZ7AL
56f8f6e6-a09f-4e78-8cd3-57c6b9a8f4bd|Goleniów|3098966|2|620|IB8EZ8
44420dd7-78b8-4fa9-93ed-73fb394288a8|Randers|2615006|2|2103|4LI99B
58a58e7d-de73-42ea-a15c-661c7d2f60dd|Falkenberg|2715573|2|1128|KOE1NF
d3d519ce-5fa9-4d7c-ac0e-55a0a013965d|Estelí|3619194|2|229|2GD7E0
686b3a76-fcf8-4f2c-b0c7-fc0ae1bc6908|Medjumbe Island||2|10727|OX3BQG
f83cf9a9-db5a-4cd5-9da2-e560ce82c921|Reading|5207728|2|6499|VATSN3
817eca5c-55b2-4767-a522-e0760f545f04|Annau|162199|2|2538|EZAN92
d380b14f-5c09-496c-9892-d63dc0ef0a1f|Beau Bassin-Rose Hill|934765|2|9801|31H1FO
56f9ce19-87fc-4057-b0b5-77e030cda7c2|Peru||2|9170|U6EMHZ
